employee_id,case_id,edge_timestamp
emp_000176,case_001746,2025-10-13T08:09:14
emp_000307,case_001747,2025-10-08T13:00:06
emp_000507,case_001748,2025-08-19T07:11:49
emp_000126,case_001749,2025-10-14T09:05:23
emp_000026,case_001750,2025-05-16T16:50:38
emp_000161,case_001751,2025-07-30T00:26:11
emp_000070,case_001752,2025-04-04T05:41:57
emp_000159,case_001753,2025-12-09T08:44:26
emp_000343,case_001754,2025-02-25T10:55:57
emp_000402,case_001755,2025-04-22T12:19:57
emp_000420,case_001756,2025-12-22T17:53:47
emp_000307,case_001757,2025-08-22T22:51:25
emp_000359,case_001758,2025-08-26T10:18:10
emp_000433,case_001759,2025-10-29T05:23:58
emp_000598,case_001760,2025-11-13T03:57:14
emp_000474,case_001761,2025-07-12T01:15:12
emp_000402,case_001762,2025-04-15T02:20:24
emp_000160,case_001763,2025-01-17T16:31:53
emp_000017,case_001764,2025-06-13T02:01:42
emp_000407,case_001765,2025-10-27T10:15:51
emp_000245,case_001766,2025-02-18T13:33:47
emp_000592,case_001767,2025-12-29T17:14:37
emp_000481,case_001768,2025-03-26T01:57:52
emp_000086,case_001769,2025-06-13T11:58:58
emp_000291,case_001770,2025-09-24T07:24:19
emp_000307,case_001771,2025-10-24T05:54:12
emp_000402,case_001772,2025-04-06T08:34:18
emp_000507,case_001773,2025-11-29T11:02:32
emp_000192,case_001774,2025-05-10T13:39:02
emp_000282,case_001775,2025-01-21T11:31:13
emp_000014,case_001776,2025-09-18T23:49:06
emp_000282,case_001777,2025-07-10T17:11:24
emp_000186,case_001778,2025-11-04T04:40:09
emp_000020,case_001779,2025-06-13T08:22:33
emp_000069,case_001780,2025-05-20T08:30:51
emp_000177,case_001781,2025-11-20T21:40:43
emp_000198,case_001782,2025-10-11T19:43:23
emp_000011,case_001783,2025-11-07T20:16:47
emp_000348,case_001784,2025-02-11T06:00:19
emp_000518,case_001785,2025-06-24T02:40:05
emp_000044,case_001786,2025-08-18T19:05:38
emp_000086,case_001787,2025-08-07T11:50:27
emp_000460,case_001788,2025-01-19T04:06:23
emp_000089,case_001789,2025-01-25T07:52:19
emp_000052,case_001790,2025-03-26T08:42:07
emp_000156,case_001791,2025-01-22T16:52:12
emp_000437,case_001792,2025-06-04T21:34:35
emp_000284,case_001793,2025-05-08T17:01:54
emp_000137,case_001794,2025-01-10T21:14:17
emp_000337,case_001795,2025-08-12T22:15:37
emp_000584,case_001796,2025-06-02T23:27:24
emp_000024,case_001797,2025-02-16T03:37:41
emp_000026,case_001798,2025-07-06T09:48:43
emp_000313,case_001799,2025-04-01T09:18:04
emp_000248,case_001800,2025-01-19T03:28:56
emp_000437,case_001801,2025-06-22T13:20:24
emp_000235,case_001802,2025-01-20T10:16:48
emp_000575,case_001803,2025-12-03T03:59:53
emp_000208,case_001804,2025-06-22T07:36:04
emp_000376,case_001805,2025-06-12T18:38:03
emp_000431,case_001806,2025-12-28T11:09:11
emp_000189,case_001807,2025-05-05T13:09:10
emp_000455,case_001808,2025-03-06T05:48:16
emp_000160,case_001809,2025-09-04T16:11:18
emp_000505,case_001810,2025-06-17T23:21:38
emp_000086,case_001811,2025-05-14T09:35:46
emp_000522,case_001812,2025-07-18T13:21:22
emp_000232,case_001813,2025-04-12T16:17:52
emp_000414,case_001814,2025-05-06T09:33:37
emp_000024,case_001815,2025-03-14T11:57:30
emp_000595,case_001816,2025-11-23T08:43:09
emp_000393,case_001817,2025-03-19T23:36:13
emp_000540,case_001818,2025-11-03T05:45:40
emp_000340,case_001819,2025-09-08T01:51:09
emp_000082,case_001820,2025-10-05T15:18:45
emp_000024,case_001821,2025-03-18T08:23:29
emp_000272,case_001822,2025-07-20T06:09:29
emp_000431,case_001823,2025-02-18T06:06:05
emp_000553,case_001824,2025-02-15T11:59:22
emp_000358,case_001825,2025-02-09T01:41:07
emp_000284,case_001826,2025-07-09T16:00:36
emp_000348,case_001827,2025-07-23T23:13:41
emp_000112,case_001828,2025-07-05T12:28:51
emp_000043,case_001829,2025-06-07T18:47:08
emp_000340,case_001830,2025-03-18T08:00:18
emp_000251,case_001831,2025-03-22T08:42:50
emp_000275,case_001832,2025-11-06T15:13:41
emp_000253,case_001833,2025-08-25T00:42:23
emp_000263,case_001834,2025-11-10T06:42:28
emp_000518,case_001835,2025-02-13T19:32:09
emp_000502,case_001836,2025-01-16T04:03:00
emp_000589,case_001837,2025-05-16T05:54:52
emp_000428,case_001838,2025-05-22T21:54:35
emp_000146,case_001839,2025-10-03T01:39:10
emp_000076,case_001840,2025-04-16T08:38:14
emp_000383,case_001841,2025-06-02T13:01:34
emp_000426,case_001842,2025-08-05T07:37:26
emp_000365,case_001843,2025-10-24T03:28:44
emp_000050,case_001844,2025-09-19T19:21:45
emp_000492,case_001845,2025-03-19T18:47:38
emp_000483,case_001846,2025-11-29T06:44:49
emp_000598,case_001847,2025-02-24T02:36:27
emp_000043,case_001848,2025-07-04T02:12:07
emp_000387,case_001849,2025-09-30T07:12:05
emp_000059,case_001850,2025-04-18T10:56:21
emp_000337,case_001851,2025-05-03T03:17:16
emp_000219,case_001852,2025-02-27T19:14:18
emp_000356,case_001853,2025-09-05T04:46:34
emp_000362,case_001854,2025-04-04T05:25:08
emp_000188,case_001855,2025-10-21T02:23:54
emp_000319,case_001856,2025-02-02T04:31:27
emp_000059,case_001857,2025-05-09T19:43:07
emp_000519,case_001858,2025-12-05T04:33:47
emp_000206,case_001859,2025-05-28T01:23:08
emp_000340,case_001860,2025-09-26T21:33:44
emp_000369,case_001861,2025-07-03T14:17:27
emp_000369,case_001862,2025-12-12T02:29:19
emp_000209,case_001863,2025-08-16T19:09:33
emp_000344,case_001864,2025-05-20T22:09:52
emp_000010,case_001865,2025-12-14T13:37:49
emp_000169,case_001866,2025-12-21T12:33:32
emp_000299,case_001867,2025-04-19T04:05:02
emp_000095,case_001868,2025-12-24T18:15:20
emp_000386,case_001869,2025-10-18T09:41:18
emp_000132,case_001870,2025-05-18T14:26:10
emp_000107,case_001871,2025-12-26T03:10:43
emp_000540,case_001872,2025-03-03T01:07:47
emp_000208,case_001873,2025-07-03T22:52:54
emp_000334,case_001874,2025-07-11T20:19:52
emp_000537,case_001875,2025-01-19T12:38:11
emp_000460,case_001876,2025-07-26T19:39:40
emp_000387,case_001877,2025-07-06T10:32:04
emp_000343,case_001878,2025-08-07T02:25:17
emp_000235,case_001879,2025-10-16T13:52:10
emp_000137,case_001880,2025-12-28T02:56:55
