case_id,account_id,edge_timestamp
case_001747,acct_012526,2025-10-08T13:00:06
case_001748,acct_016359,2025-08-19T07:11:49
case_001749,acct_005434,2025-10-14T09:05:23
case_001750,acct_002336,2025-05-16T16:50:38
case_001751,acct_002772,2025-07-30T00:26:11
case_001752,acct_014520,2025-04-04T05:41:57
case_001753,acct_014349,2025-12-09T08:44:26
case_001754,acct_002910,2025-02-25T10:55:57
case_001755,acct_011963,2025-04-22T12:19:57
case_001756,acct_021681,2025-12-22T17:53:47
case_001757,acct_005069,2025-08-22T22:51:25
case_001758,acct_021957,2025-08-26T10:18:10
case_001759,acct_016314,2025-10-29T05:23:58
case_001760,acct_012264,2025-11-13T03:57:14
case_001761,acct_007331,2025-07-12T01:15:12
case_001762,acct_006363,2025-04-15T02:20:24
case_001763,acct_013983,2025-01-17T16:31:53
case_001764,acct_004151,2025-06-13T02:01:42
case_001765,acct_015367,2025-10-27T10:15:51
case_001766,acct_003462,2025-02-18T13:33:47
case_001767,acct_005269,2025-12-29T17:14:37
case_001768,acct_012520,2025-03-26T01:57:52
case_001769,acct_008117,2025-06-13T11:58:58
case_001770,acct_019992,2025-09-24T07:24:19
case_001771,acct_020718,2025-10-24T05:54:12
case_001772,acct_016602,2025-04-06T08:34:18
case_001773,acct_019009,2025-11-29T11:02:32
case_001774,acct_008298,2025-05-10T13:39:02
case_001775,acct_003357,2025-01-21T11:31:13
case_001776,acct_007942,2025-09-18T23:49:06
case_001777,acct_015901,2025-07-10T17:11:24
case_001778,acct_015274,2025-11-04T04:40:09
case_001779,acct_013841,2025-06-13T08:22:33
case_001780,acct_017333,2025-05-20T08:30:51
case_001781,acct_001532,2025-11-20T21:40:43
case_001782,acct_018753,2025-10-11T19:43:23
case_001783,acct_012317,2025-11-07T20:16:47
case_001784,acct_009211,2025-02-11T06:00:19
case_001785,acct_013027,2025-06-24T02:40:05
case_001786,acct_009560,2025-08-18T19:05:38
case_001787,acct_013588,2025-08-07T11:50:27
case_001788,acct_006841,2025-01-19T04:06:23
case_001789,acct_016153,2025-01-25T07:52:19
case_001790,acct_021475,2025-03-26T08:42:07
case_001791,acct_006016,2025-01-22T16:52:12
case_001792,acct_012937,2025-06-04T21:34:35
case_001793,acct_005367,2025-05-08T17:01:54
case_001794,acct_004802,2025-01-10T21:14:17
case_001795,acct_011486,2025-08-12T22:15:37
case_001796,acct_010231,2025-06-02T23:27:24
case_001797,acct_001917,2025-02-16T03:37:41
case_001798,acct_012661,2025-07-06T09:48:43
case_001799,acct_003072,2025-04-01T09:18:04
case_001800,acct_009056,2025-01-19T03:28:56
case_001801,acct_011988,2025-06-22T13:20:24
case_001802,acct_011356,2025-01-20T10:16:48
case_001803,acct_019542,2025-12-03T03:59:53
case_001804,acct_008012,2025-06-22T07:36:04
case_001805,acct_016056,2025-06-12T18:38:03
case_001806,acct_002040,2025-12-28T11:09:11
case_001807,acct_015816,2025-05-05T13:09:10
case_001808,acct_010422,2025-03-06T05:48:16
case_001809,acct_019042,2025-09-04T16:11:18
case_001810,acct_000656,2025-06-17T23:21:38
case_001811,acct_018408,2025-05-14T09:35:46
case_001812,acct_020673,2025-07-18T13:21:22
case_001813,acct_012580,2025-04-12T16:17:52
case_001814,acct_008340,2025-05-06T09:33:37
case_001815,acct_009645,2025-03-14T11:57:30
case_001816,acct_001111,2025-11-23T08:43:09
case_001817,acct_009486,2025-03-19T23:36:13
case_001818,acct_003988,2025-11-03T05:45:40
case_001819,acct_003584,2025-09-08T01:51:09
case_001820,acct_007857,2025-10-05T15:18:45
case_001821,acct_020317,2025-03-18T08:23:29
case_001822,acct_000835,2025-07-20T06:09:29
case_001823,acct_021317,2025-02-18T06:06:05
case_001824,acct_006970,2025-02-15T11:59:22
case_001825,acct_001986,2025-02-09T01:41:07
case_001826,acct_013211,2025-07-09T16:00:36
case_001827,acct_012674,2025-07-23T23:13:41
case_001828,acct_010826,2025-07-05T12:28:51
case_001829,acct_006254,2025-06-07T18:47:08
case_001830,acct_017295,2025-03-18T08:00:18
case_001831,acct_020494,2025-03-22T08:42:50
case_001832,acct_001967,2025-11-06T15:13:41
case_001833,acct_019025,2025-08-25T00:42:23
case_001834,acct_014029,2025-11-10T06:42:28
case_001835,acct_010651,2025-02-13T19:32:09
case_001836,acct_004437,2025-01-16T04:03:00
case_001837,acct_020736,2025-05-16T05:54:52
case_001838,acct_018672,2025-05-22T21:54:35
case_001839,acct_019539,2025-10-03T01:39:10
case_001840,acct_014054,2025-04-16T08:38:14
case_001841,acct_003807,2025-06-02T13:01:34
case_001842,acct_014875,2025-08-05T07:37:26
case_001843,acct_020350,2025-10-24T03:28:44
case_001844,acct_004134,2025-09-19T19:21:45
case_001845,acct_017112,2025-03-19T18:47:38
case_001846,acct_017821,2025-11-29T06:44:49
case_001847,acct_012657,2025-02-24T02:36:27
case_001848,acct_019810,2025-07-04T02:12:07
case_001849,acct_000052,2025-09-30T07:12:05
case_001850,acct_000939,2025-04-18T10:56:21
case_001851,acct_003766,2025-05-03T03:17:16
case_001852,acct_020583,2025-02-27T19:14:18
case_001853,acct_021959,2025-09-05T04:46:34
case_001854,acct_013647,2025-04-04T05:25:08
case_001855,acct_016836,2025-10-21T02:23:54
case_001856,acct_002755,2025-02-02T04:31:27
case_001857,acct_002116,2025-05-09T19:43:07
case_001858,acct_002211,2025-12-05T04:33:47
case_001859,acct_000552,2025-05-28T01:23:08
case_001860,acct_013793,2025-09-26T21:33:44
case_001861,acct_016541,2025-07-03T14:17:27
case_001862,acct_020625,2025-12-12T02:29:19
case_001863,acct_010456,2025-08-16T19:09:33
case_001864,acct_002863,2025-05-20T22:09:52
case_001865,acct_017082,2025-12-14T13:37:49
case_001866,acct_002067,2025-12-21T12:33:32
case_001867,acct_016640,2025-04-19T04:05:02
case_001868,acct_015361,2025-12-24T18:15:20
case_001869,acct_002589,2025-10-18T09:41:18
case_001870,acct_001513,2025-05-18T14:26:10
case_001871,acct_006501,2025-12-26T03:10:43
case_001872,acct_000937,2025-03-03T01:07:47
case_001873,acct_014777,2025-07-03T22:52:54
case_001874,acct_001812,2025-07-11T20:19:52
case_001875,acct_001075,2025-01-19T12:38:11
case_001876,acct_008326,2025-07-26T19:39:40
case_001877,acct_021223,2025-07-06T10:32:04
case_001878,acct_013764,2025-08-07T02:25:17
case_001879,acct_017711,2025-10-16T13:52:10
case_001880,acct_021307,2025-12-28T02:56:55
case_001881,acct_000102,2025-09-19T10:57:45
case_001881,acct_000109,2025-09-19T10:57:45
case_001881,acct_000153,2025-09-19T10:57:45
case_001882,acct_000096,2025-08-04T12:31:09
case_001882,acct_000042,2025-08-04T12:31:09
case_001882,acct_000005,2025-08-04T12:31:09
case_001882,acct_000120,2025-08-04T12:31:09
case_001882,acct_000046,2025-08-04T12:31:09
case_001883,acct_000002,2025-03-03T15:57:57
case_001883,acct_000195,2025-03-03T15:57:57
case_001883,acct_000058,2025-03-03T15:57:57
case_001883,acct_000059,2025-03-03T15:57:57
case_001883,acct_000133,2025-03-03T15:57:57
case_001884,acct_000147,2025-08-12T14:02:51
case_001884,acct_000179,2025-08-12T14:02:51
case_001884,acct_000036,2025-08-12T14:02:51
case_001884,acct_000024,2025-08-12T14:02:51
case_001884,acct_000050,2025-08-12T14:02:51
case_001885,acct_000010,2025-01-02T18:28:47
case_001885,acct_000003,2025-01-02T18:28:47
case_001885,acct_000146,2025-01-02T18:28:47
case_001885,acct_000193,2025-01-02T18:28:47
case_001886,acct_000022,2025-02-18T09:17:00
case_001886,acct_000075,2025-02-18T09:17:00
case_001887,acct_000132,2025-02-21T12:15:28
case_001887,acct_000055,2025-02-21T12:15:28
case_001888,acct_000084,2025-09-16T10:45:01
case_001888,acct_000032,2025-09-16T10:45:01
case_001889,acct_000050,2025-03-26T17:28:42
case_001889,acct_000183,2025-03-26T17:28:42
case_001889,acct_000008,2025-03-26T17:28:42
case_001889,acct_000072,2025-03-26T17:28:42
case_001889,acct_000039,2025-03-26T17:28:42
case_001890,acct_000181,2025-02-12T18:21:04
case_001890,acct_000147,2025-02-12T18:21:04
case_001890,acct_000179,2025-02-12T18:21:04
case_001890,acct_000210,2025-02-12T18:21:04
case_001891,acct_000136,2025-08-04T10:14:17
case_001891,acct_000139,2025-08-04T10:14:17
case_001891,acct_000116,2025-08-04T10:14:17
case_001891,acct_000089,2025-08-04T10:14:17
case_001892,acct_000177,2025-07-08T12:35:48
case_001892,acct_000079,2025-07-08T12:35:48
case_001892,acct_000023,2025-07-08T12:35:48
case_001892,acct_000207,2025-07-08T12:35:48
case_001893,acct_000150,2025-11-05T14:48:47
case_001893,acct_000207,2025-11-05T14:48:47
case_001893,acct_000210,2025-11-05T14:48:47
case_001893,acct_000201,2025-11-05T14:48:47
case_001894,acct_000016,2025-10-16T12:56:15
case_001894,acct_000077,2025-10-16T12:56:15
case_001895,acct_000166,2025-10-08T17:27:07
case_001895,acct_000164,2025-10-08T17:27:07
case_001895,acct_000138,2025-10-08T17:27:07
case_001895,acct_000016,2025-10-08T17:27:07
case_001895,acct_000177,2025-10-08T17:27:07
case_001896,acct_000034,2025-08-11T09:29:01
case_001896,acct_000214,2025-08-11T09:29:01
case_001896,acct_000036,2025-08-11T09:29:01
case_001896,acct_000111,2025-08-11T09:29:01
case_001896,acct_000121,2025-08-11T09:29:01
case_001897,acct_000184,2025-01-29T14:39:17
case_001897,acct_000213,2025-01-29T14:39:17
case_001897,acct_000173,2025-01-29T14:39:17
case_001897,acct_000118,2025-01-29T14:39:17
case_001897,acct_000104,2025-01-29T14:39:17
case_001898,acct_000034,2025-10-01T15:49:49
case_001898,acct_000213,2025-10-01T15:49:49
case_001898,acct_000183,2025-10-01T15:49:49
case_001899,acct_000141,2025-01-06T16:36:55
case_001899,acct_000187,2025-01-06T16:36:55
case_001900,acct_000190,2025-08-15T12:34:22
case_001900,acct_000021,2025-08-15T12:34:22
case_001900,acct_000169,2025-08-15T12:34:22
case_001900,acct_000149,2025-08-15T12:34:22
case_001900,acct_000186,2025-08-15T12:34:22
case_001901,acct_000210,2025-01-16T10:43:50
case_001901,acct_000031,2025-01-16T10:43:50
case_001902,acct_000016,2025-08-25T18:26:57
case_001902,acct_000001,2025-08-25T18:26:57
case_001903,acct_000095,2025-04-30T09:17:48
case_001903,acct_000025,2025-04-30T09:17:48
case_001903,acct_000087,2025-04-30T09:17:48
case_001903,acct_000065,2025-04-30T09:17:48
case_001904,acct_000183,2025-01-20T09:40:17
case_001904,acct_000009,2025-01-20T09:40:17
case_001904,acct_000022,2025-01-20T09:40:17
case_001904,acct_000127,2025-01-20T09:40:17
case_001904,acct_000112,2025-01-20T09:40:17
case_001905,acct_000011,2025-10-29T15:18:41
case_001905,acct_000114,2025-10-29T15:18:41
case_001905,acct_000073,2025-10-29T15:18:41
case_001906,acct_000131,2025-02-04T17:23:27
case_001906,acct_000152,2025-02-04T17:23:27
case_001906,acct_000073,2025-02-04T17:23:27
case_001907,acct_000132,2025-05-27T13:14:32
case_001907,acct_000025,2025-05-27T13:14:32
case_001908,acct_000018,2025-05-14T18:30:59
case_001908,acct_000081,2025-05-14T18:30:59
case_001908,acct_000109,2025-05-14T18:30:59
case_001908,acct_000187,2025-05-14T18:30:59
case_001908,acct_000070,2025-05-14T18:30:59
case_001909,acct_000178,2025-08-25T14:16:07
case_001909,acct_000013,2025-08-25T14:16:07
case_001909,acct_000172,2025-08-25T14:16:07
case_001910,acct_000194,2025-01-28T17:56:57
case_001910,acct_000162,2025-01-28T17:56:57
case_001911,acct_000042,2025-10-14T14:37:01
case_001911,acct_000193,2025-10-14T14:37:01
case_001911,acct_000177,2025-10-14T14:37:01
case_001912,acct_000041,2025-11-17T13:22:14
case_001912,acct_000084,2025-11-17T13:22:14
case_001913,acct_000401,2025-05-27T10:53:24
case_001913,acct_000255,2025-05-27T10:53:24
case_001913,acct_000498,2025-05-27T10:53:24
case_001913,acct_000453,2025-05-27T10:53:24
case_001913,acct_000288,2025-05-27T10:53:24
case_001913,acct_002477,2025-05-27T10:53:24
case_001914,acct_000379,2025-11-03T10:44:41
case_001914,acct_000537,2025-11-03T10:44:41
case_001914,acct_000613,2025-11-03T10:44:41
case_001915,acct_000648,2025-06-06T11:05:51
case_001915,acct_000270,2025-06-06T11:05:51
case_001915,acct_000259,2025-06-06T11:05:51
case_001915,acct_000452,2025-06-06T11:05:51
case_001915,acct_000602,2025-06-06T11:05:51
case_001915,acct_000527,2025-06-06T11:05:51
case_001916,acct_000439,2025-07-11T12:49:59
case_001916,acct_000346,2025-07-11T12:49:59
case_001916,acct_000621,2025-07-11T12:49:59
case_001916,acct_000650,2025-07-11T12:49:59
case_001916,acct_000550,2025-07-11T12:49:59
case_001917,acct_000510,2025-08-06T12:34:43
case_001917,acct_000527,2025-08-06T12:34:43
case_001917,acct_000516,2025-08-06T12:34:43
case_001917,acct_000616,2025-08-06T12:34:43
case_001917,acct_018503,2025-08-06T12:34:43
case_001918,acct_000341,2025-05-13T10:46:22
case_001918,acct_000301,2025-05-13T10:46:22
case_001918,acct_000485,2025-05-13T10:46:22
case_001918,acct_000366,2025-05-13T10:46:22
case_001918,acct_000494,2025-05-13T10:46:22
case_001919,acct_000257,2025-04-21T14:08:38
case_001919,acct_000248,2025-04-21T14:08:38
case_001919,acct_000456,2025-04-21T14:08:38
case_001919,acct_000525,2025-04-21T14:08:38
case_001919,acct_000547,2025-04-21T14:08:38
case_001920,acct_000579,2025-05-09T16:31:12
case_001920,acct_000299,2025-05-09T16:31:12
case_001920,acct_000319,2025-05-09T16:31:12
case_001920,acct_000243,2025-05-09T16:31:12
case_001920,acct_000460,2025-05-09T16:31:12
case_001920,acct_021339,2025-05-09T16:31:12
case_001921,acct_000608,2025-11-10T18:41:46
case_001921,acct_000607,2025-11-10T18:41:46
case_001921,acct_000295,2025-11-10T18:41:46
case_001921,acct_000462,2025-11-10T18:41:46
case_001921,acct_000482,2025-11-10T18:41:46
case_001922,acct_000568,2025-03-10T18:44:57
case_001922,acct_000594,2025-03-10T18:44:57
case_001922,acct_000444,2025-03-10T18:44:57
case_001922,acct_000375,2025-03-10T18:44:57
case_001922,acct_004332,2025-03-10T18:44:57
case_001923,acct_000453,2025-11-17T15:02:54
case_001923,acct_000241,2025-11-17T15:02:54
case_001923,acct_000555,2025-11-17T15:02:54
case_001923,acct_000399,2025-11-17T15:02:54
case_001923,acct_000250,2025-11-17T15:02:54
case_001924,acct_000374,2025-07-31T14:54:40
case_001924,acct_000312,2025-07-31T14:54:40
case_001924,acct_000458,2025-07-31T14:54:40
case_001924,acct_000657,2025-07-31T14:54:40
case_001924,acct_000631,2025-07-31T14:54:40
case_001924,acct_000507,2025-07-31T14:54:40
case_001925,acct_000538,2025-09-10T10:30:11
case_001925,acct_000497,2025-09-10T10:30:11
case_001925,acct_000643,2025-09-10T10:30:11
case_001925,acct_020117,2025-09-10T10:30:11
case_001926,acct_000236,2025-08-04T14:43:38
case_001926,acct_000312,2025-08-04T14:43:38
case_001926,acct_000340,2025-08-04T14:43:38
case_001926,acct_000511,2025-08-04T14:43:38
case_001926,acct_018082,2025-08-04T14:43:38
case_001927,acct_000642,2025-04-07T15:29:36
case_001927,acct_000465,2025-04-07T15:29:36
case_001927,acct_000626,2025-04-07T15:29:36
case_001928,acct_000343,2025-03-25T17:26:05
case_001928,acct_000519,2025-03-25T17:26:05
case_001928,acct_000295,2025-03-25T17:26:05
case_001928,acct_000537,2025-03-25T17:26:05
case_001928,acct_000260,2025-03-25T17:26:05
case_001928,acct_000246,2025-03-25T17:26:05
case_001928,acct_009808,2025-03-25T17:26:05
case_001929,acct_000365,2025-10-27T11:52:18
case_001929,acct_000281,2025-10-27T11:52:18
case_001929,acct_000321,2025-10-27T11:52:18
case_001929,acct_000387,2025-10-27T11:52:18
case_001929,acct_000410,2025-10-27T11:52:18
case_001929,acct_005079,2025-10-27T11:52:18
case_001930,acct_000301,2025-08-11T12:40:22
case_001930,acct_000305,2025-08-11T12:40:22
case_001930,acct_000223,2025-08-11T12:40:22
case_001930,acct_000428,2025-08-11T12:40:22
case_001930,acct_000469,2025-08-11T12:40:22
case_001930,acct_000233,2025-08-11T12:40:22
case_001931,acct_000223,2025-09-22T14:30:58
case_001931,acct_000425,2025-09-22T14:30:58
case_001931,acct_000442,2025-09-22T14:30:58
case_001931,acct_000359,2025-09-22T14:30:58
case_001931,acct_000343,2025-09-22T14:30:58
case_001932,acct_000234,2025-01-28T15:40:15
case_001932,acct_000470,2025-01-28T15:40:15
case_001932,acct_000622,2025-01-28T15:40:15
case_001932,acct_000258,2025-01-28T15:40:15
case_001932,acct_000473,2025-01-28T15:40:15
case_001932,acct_000331,2025-01-28T15:40:15
case_001932,acct_019835,2025-01-28T15:40:15
case_001933,acct_000585,2025-04-08T17:51:01
case_001933,acct_000652,2025-04-08T17:51:01
case_001933,acct_000591,2025-04-08T17:51:01
case_001933,acct_000577,2025-04-08T17:51:01
case_001933,acct_000501,2025-04-08T17:51:01
case_001934,acct_000444,2025-01-27T18:56:34
case_001934,acct_000313,2025-01-27T18:56:34
case_001934,acct_000474,2025-01-27T18:56:34
case_001934,acct_000494,2025-01-27T18:56:34
case_001934,acct_005601,2025-01-27T18:56:34
case_001935,acct_000616,2025-01-29T09:49:39
case_001935,acct_000652,2025-01-29T09:49:39
case_001935,acct_000256,2025-01-29T09:49:39
case_001936,acct_000404,2025-07-17T14:21:27
case_001936,acct_000441,2025-07-17T14:21:27
case_001936,acct_000267,2025-07-17T14:21:27
case_001936,acct_000579,2025-07-17T14:21:27
case_001936,acct_000349,2025-07-17T14:21:27
case_001937,acct_000417,2025-09-08T12:12:52
case_001937,acct_000229,2025-09-08T12:12:52
case_001937,acct_000298,2025-09-08T12:12:52
case_001937,acct_000346,2025-09-08T12:12:52
case_001938,acct_000576,2025-05-02T11:53:21
case_001938,acct_000525,2025-05-02T11:53:21
case_001938,acct_000516,2025-05-02T11:53:21
case_001938,acct_000313,2025-05-02T11:53:21
case_001939,acct_000412,2025-01-30T11:21:18
case_001939,acct_000245,2025-01-30T11:21:18
case_001939,acct_000651,2025-01-30T11:21:18
case_001939,acct_000228,2025-01-30T11:21:18
case_001940,acct_000362,2025-01-21T16:12:36
case_001940,acct_000223,2025-01-21T16:12:36
case_001940,acct_000405,2025-01-21T16:12:36
case_001940,acct_000325,2025-01-21T16:12:36
case_001940,acct_000611,2025-01-21T16:12:36
case_001940,acct_000565,2025-01-21T16:12:36
case_001940,acct_017253,2025-01-21T16:12:36
case_001941,acct_000426,2025-12-23T13:34:44
case_001941,acct_000491,2025-12-23T13:34:44
case_001941,acct_000273,2025-12-23T13:34:44
case_001941,acct_000506,2025-12-23T13:34:44
case_001941,acct_000419,2025-12-23T13:34:44
case_001942,acct_000315,2025-01-08T12:48:22
case_001942,acct_000638,2025-01-08T12:48:22
case_001942,acct_000501,2025-01-08T12:48:22
case_001942,acct_000622,2025-01-08T12:48:22
case_001942,acct_008137,2025-01-08T12:48:22
case_001943,acct_000541,2025-02-27T15:18:29
case_001943,acct_000240,2025-02-27T15:18:29
case_001943,acct_000299,2025-02-27T15:18:29
case_001943,acct_000303,2025-02-27T15:18:29
case_001943,acct_000591,2025-02-27T15:18:29
case_001943,acct_000394,2025-02-27T15:18:29
case_001944,acct_000267,2025-02-25T11:00:37
case_001944,acct_000571,2025-02-25T11:00:37
case_001944,acct_000393,2025-02-25T11:00:37
case_001944,acct_014504,2025-02-25T11:00:37
case_001945,acct_000361,2025-10-12T10:51:17
case_001945,acct_000456,2025-10-12T10:51:17
case_001945,acct_000267,2025-10-12T10:51:17
case_001945,acct_000562,2025-10-12T10:51:17
case_001945,acct_002503,2025-10-12T10:51:17
case_001946,acct_000300,2025-12-16T11:00:02
case_001946,acct_000376,2025-12-16T11:00:02
case_001946,acct_000340,2025-12-16T11:00:02
case_001946,acct_017605,2025-12-16T11:00:02
case_001947,acct_000402,2025-09-24T18:38:08
case_001947,acct_000655,2025-09-24T18:38:08
case_001947,acct_000357,2025-09-24T18:38:08
case_001947,acct_000517,2025-09-24T18:38:08
case_001947,acct_000496,2025-09-24T18:38:08
case_001947,acct_000535,2025-09-24T18:38:08
case_001947,acct_001345,2025-09-24T18:38:08
case_001948,acct_000226,2025-01-27T09:47:45
case_001948,acct_000647,2025-01-27T09:47:45
case_001948,acct_000335,2025-01-27T09:47:45
case_001948,acct_000345,2025-01-27T09:47:45
case_001949,acct_000560,2025-04-07T15:13:34
case_001949,acct_000660,2025-04-07T15:13:34
case_001949,acct_000396,2025-04-07T15:13:34
case_001949,acct_002205,2025-04-07T15:13:34
case_001950,acct_000627,2025-02-17T12:05:52
case_001950,acct_000259,2025-02-17T12:05:52
case_001950,acct_000586,2025-02-17T12:05:52
case_001950,acct_000590,2025-02-17T12:05:52
case_001950,acct_021079,2025-02-17T12:05:52
case_001951,acct_000249,2025-01-20T12:16:10
case_001951,acct_000631,2025-01-20T12:16:10
case_001951,acct_000650,2025-01-20T12:16:10
case_001951,acct_000440,2025-01-20T12:16:10
case_001952,acct_000580,2025-08-04T13:50:57
case_001952,acct_000650,2025-08-04T13:50:57
case_001952,acct_000419,2025-08-04T13:50:57
case_001953,acct_000407,2025-05-26T18:07:47
case_001953,acct_000341,2025-05-26T18:07:47
case_001953,acct_000393,2025-05-26T18:07:47
case_001954,acct_000332,2025-07-17T12:42:21
case_001954,acct_000241,2025-07-17T12:42:21
case_001954,acct_000612,2025-07-17T12:42:21
case_001954,acct_010701,2025-07-17T12:42:21
case_001955,acct_000450,2025-06-25T09:00:59
case_001955,acct_000237,2025-06-25T09:00:59
case_001955,acct_000386,2025-06-25T09:00:59
case_001955,acct_000466,2025-06-25T09:00:59
case_001955,acct_000269,2025-06-25T09:00:59
case_001955,acct_000458,2025-06-25T09:00:59
case_001955,acct_002827,2025-06-25T09:00:59
case_001956,acct_000400,2025-08-22T18:30:33
case_001956,acct_000566,2025-08-22T18:30:33
case_001956,acct_000453,2025-08-22T18:30:33
case_001956,acct_000341,2025-08-22T18:30:33
case_001956,acct_012489,2025-08-22T18:30:33
case_001957,acct_000314,2025-01-23T13:41:36
case_001957,acct_000274,2025-01-23T13:41:36
case_001957,acct_000540,2025-01-23T13:41:36
case_001958,acct_000335,2025-11-17T16:58:17
case_001958,acct_000634,2025-11-17T16:58:17
case_001958,acct_000513,2025-11-17T16:58:17
case_001958,acct_003815,2025-11-17T16:58:17
case_001959,acct_000454,2025-01-27T13:57:00
case_001959,acct_000284,2025-01-27T13:57:00
case_001959,acct_000398,2025-01-27T13:57:00
case_001960,acct_000413,2025-12-23T11:31:16
case_001960,acct_000628,2025-12-23T11:31:16
case_001960,acct_000627,2025-12-23T11:31:16
case_001960,acct_000348,2025-12-23T11:31:16
case_001960,acct_000649,2025-12-23T11:31:16
case_001960,acct_000364,2025-12-23T11:31:16
case_001961,acct_000441,2025-11-03T09:57:51
case_001961,acct_000304,2025-11-03T09:57:51
case_001961,acct_000609,2025-11-03T09:57:51
case_001961,acct_005080,2025-11-03T09:57:51
case_001962,acct_000413,2025-06-09T10:41:59
case_001962,acct_000394,2025-06-09T10:41:59
case_001962,acct_000422,2025-06-09T10:41:59
case_001962,acct_000237,2025-06-09T10:41:59
case_001963,acct_000401,2025-03-24T13:52:36
case_001963,acct_000422,2025-03-24T13:52:36
case_001963,acct_000625,2025-03-24T13:52:36
case_001963,acct_000243,2025-03-24T13:52:36
case_001963,acct_000567,2025-03-24T13:52:36
case_001963,acct_000408,2025-03-24T13:52:36
case_001964,acct_000347,2025-02-03T11:06:50
case_001964,acct_000431,2025-02-03T11:06:50
case_001964,acct_000571,2025-02-03T11:06:50
case_001964,acct_000295,2025-02-03T11:06:50
case_001964,acct_000423,2025-02-03T11:06:50
case_001964,acct_012600,2025-02-03T11:06:50
case_001965,acct_000649,2025-12-11T09:30:03
case_001965,acct_000488,2025-12-11T09:30:03
case_001965,acct_000245,2025-12-11T09:30:03
case_001965,acct_000636,2025-12-11T09:30:03
case_001965,acct_000261,2025-12-11T09:30:03
case_001965,acct_000538,2025-12-11T09:30:03
case_001965,acct_003525,2025-12-11T09:30:03
case_001966,acct_000408,2025-06-16T12:13:08
case_001966,acct_000609,2025-06-16T12:13:08
case_001966,acct_000627,2025-06-16T12:13:08
case_001966,acct_000660,2025-06-16T12:13:08
case_001966,acct_000625,2025-06-16T12:13:08
case_001966,acct_000630,2025-06-16T12:13:08
case_001966,acct_014099,2025-06-16T12:13:08
case_001967,acct_000657,2025-04-24T12:30:28
case_001967,acct_000503,2025-04-24T12:30:28
case_001967,acct_000319,2025-04-24T12:30:28
case_001967,acct_000438,2025-04-24T12:30:28
case_001968,acct_000430,2025-11-17T17:57:54
case_001968,acct_000420,2025-11-17T17:57:54
case_001968,acct_000489,2025-11-17T17:57:54
case_001968,acct_000655,2025-11-17T17:57:54
case_001968,acct_019373,2025-11-17T17:57:54
case_001969,acct_000547,2025-11-03T11:24:17
case_001969,acct_000633,2025-11-03T11:24:17
case_001969,acct_000590,2025-11-03T11:24:17
case_001969,acct_000549,2025-11-03T11:24:17
case_001969,acct_000525,2025-11-03T11:24:17
case_001969,acct_000416,2025-11-03T11:24:17
case_001969,acct_021194,2025-11-03T11:24:17
case_001970,acct_000598,2025-05-21T16:23:41
case_001970,acct_000264,2025-05-21T16:23:41
case_001970,acct_000496,2025-05-21T16:23:41
case_001971,acct_000434,2025-09-03T13:20:09
case_001971,acct_000629,2025-09-03T13:20:09
case_001971,acct_000323,2025-09-03T13:20:09
case_001971,acct_000529,2025-09-03T13:20:09
case_001971,acct_000620,2025-09-03T13:20:09
case_001972,acct_000322,2025-06-19T11:24:06
case_001972,acct_000226,2025-06-19T11:24:06
case_001972,acct_000504,2025-06-19T11:24:06
case_001973,acct_000308,2025-05-21T16:54:41
case_001973,acct_000645,2025-05-21T16:54:41
case_001973,acct_000371,2025-05-21T16:54:41
case_001973,acct_000254,2025-05-21T16:54:41
case_001973,acct_000513,2025-05-21T16:54:41
case_001974,acct_000583,2025-05-07T14:03:38
case_001974,acct_000278,2025-05-07T14:03:38
case_001974,acct_000298,2025-05-07T14:03:38
case_001974,acct_000572,2025-05-07T14:03:38
case_001974,acct_000237,2025-05-07T14:03:38
case_001974,acct_007639,2025-05-07T14:03:38
case_001975,acct_000238,2025-12-08T16:00:02
case_001975,acct_000259,2025-12-08T16:00:02
case_001975,acct_000592,2025-12-08T16:00:02
case_001975,acct_000536,2025-12-08T16:00:02
case_001975,acct_000493,2025-12-08T16:00:02
case_001975,acct_002293,2025-12-08T16:00:02
case_001976,acct_000366,2025-12-01T10:53:10
case_001976,acct_000280,2025-12-01T10:53:10
case_001976,acct_000650,2025-12-01T10:53:10
case_001976,acct_000233,2025-12-01T10:53:10
case_001976,acct_000370,2025-12-01T10:53:10
case_001976,acct_000418,2025-12-01T10:53:10
case_001977,acct_000590,2025-02-03T09:38:11
case_001977,acct_000275,2025-02-03T09:38:11
case_001977,acct_000435,2025-02-03T09:38:11
case_001977,acct_000342,2025-02-03T09:38:11
case_001977,acct_000448,2025-02-03T09:38:11
case_001977,acct_000382,2025-02-03T09:38:11
case_001978,acct_000256,2025-12-27T13:21:17
case_001978,acct_000442,2025-12-27T13:21:17
case_001978,acct_000377,2025-12-27T13:21:17
case_001978,acct_000362,2025-12-27T13:21:17
case_001978,acct_000483,2025-12-27T13:21:17
case_001978,acct_020599,2025-12-27T13:21:17
case_001979,acct_000264,2025-04-14T16:01:31
case_001979,acct_000310,2025-04-14T16:01:31
case_001979,acct_000503,2025-04-14T16:01:31
case_001979,acct_000270,2025-04-14T16:01:31
case_001980,acct_000508,2025-12-08T14:20:48
case_001980,acct_000561,2025-12-08T14:20:48
case_001980,acct_000433,2025-12-08T14:20:48
