device_id,device_type
device_009370,corporate_workstation
device_009371,mobile
device_009372,desktop
device_009373,customer_service_terminal
device_009374,desktop
device_009375,tablet
device_009376,desktop
device_009377,corporate_workstation
device_009378,mobile
device_009379,customer_service_terminal
device_009380,corporate_workstation
device_009381,mobile
device_009382,desktop
device_009383,mobile
device_009384,customer_service_terminal
device_009385,mobile
device_009386,corporate_workstation
device_009387,desktop
device_009388,corporate_workstation
device_009389,tablet
device_009390,customer_service_terminal
device_009391,corporate_workstation
device_009392,customer_service_terminal
device_009393,customer_service_terminal
device_009394,mobile
device_009395,mobile
device_009396,corporate_workstation
device_009397,tablet
device_009398,customer_service_terminal
device_009399,corporate_workstation
device_009400,mobile
device_009401,desktop
device_009402,desktop
device_009403,desktop
device_009404,corporate_workstation
device_009405,corporate_workstation
device_009406,tablet
device_009407,mobile
device_009408,mobile
device_009409,customer_service_terminal
device_009410,customer_service_terminal
device_009411,mobile
device_009412,mobile
device_009413,desktop
device_009414,corporate_workstation
device_009415,desktop
device_009416,corporate_workstation
device_009417,customer_service_terminal
device_009418,corporate_workstation
device_009419,tablet
device_009420,mobile
device_009421,desktop
device_009422,desktop
device_009423,customer_service_terminal
device_009424,customer_service_terminal
device_009425,tablet
device_009426,desktop
device_009427,tablet
device_009428,tablet
device_009429,customer_service_terminal
device_009430,tablet
device_009431,mobile
device_009432,desktop
device_009433,tablet
device_009434,desktop
device_009435,corporate_workstation
device_009436,desktop
device_009437,mobile
device_009438,mobile
device_009439,desktop
device_009440,mobile
device_009441,desktop
device_009442,customer_service_terminal
device_009443,mobile
device_009444,desktop
device_009445,customer_service_terminal
device_009446,mobile
device_009447,desktop
device_009448,mobile
device_009449,mobile
device_009450,corporate_workstation
device_009451,customer_service_terminal
device_009452,corporate_workstation
device_009453,customer_service_terminal
device_009454,mobile
device_009455,desktop
device_009456,customer_service_terminal
device_009457,customer_service_terminal
device_009458,customer_service_terminal
device_009459,mobile
device_009460,customer_service_terminal
device_009461,customer_service_terminal
device_009462,customer_service_terminal
device_009463,mobile
device_009464,customer_service_terminal
device_009465,tablet
device_009466,tablet
device_009467,corporate_workstation
device_009468,corporate_workstation
device_009469,desktop
device_009470,desktop
device_009471,mobile
device_009472,customer_service_terminal
device_009473,mobile
device_009474,customer_service_terminal
device_009475,customer_service_terminal
device_009476,mobile
device_009477,customer_service_terminal
device_009478,desktop
device_009479,mobile
device_009480,desktop
device_009481,desktop
device_009482,corporate_workstation
device_009483,tablet
device_009484,customer_service_terminal
device_009485,desktop
device_009486,mobile
device_009487,tablet
device_009488,desktop
device_009489,desktop
device_009490,tablet
device_009491,tablet
device_009492,tablet
device_009493,mobile
device_009494,corporate_workstation
device_009495,mobile
device_009496,tablet
device_009497,mobile
device_009498,mobile
device_009499,desktop
device_009500,customer_service_terminal
device_009501,customer_service_terminal
device_009502,mobile
device_009503,customer_service_terminal
device_009504,mobile
device_009505,customer_service_terminal
device_009506,tablet
device_009507,corporate_workstation
device_009508,mobile
device_009509,corporate_workstation
device_009510,mobile
device_009511,mobile
device_009512,desktop
device_009513,desktop
device_009514,desktop
device_009515,mobile
device_009516,desktop
device_009517,corporate_workstation
device_009518,corporate_workstation
device_009519,customer_service_terminal
device_009520,corporate_workstation
device_009521,tablet
device_009522,mobile
device_009523,tablet
device_009524,mobile
device_009525,corporate_workstation
device_009526,customer_service_terminal
device_009527,tablet
device_009528,tablet
device_009529,corporate_workstation
device_009530,mobile
device_009531,tablet
device_009532,tablet
device_009533,corporate_workstation
device_009534,desktop
device_009535,corporate_workstation
device_009536,tablet
device_009537,desktop
device_009538,desktop
device_009539,mobile
device_009540,tablet
device_009541,desktop
device_009542,mobile
device_009543,tablet
device_009544,mobile
device_009545,desktop
device_009546,tablet
device_009547,customer_service_terminal
device_009548,mobile
device_009549,mobile
device_009550,mobile
device_009551,corporate_workstation
device_009552,tablet
device_009553,mobile
device_009554,desktop
device_009555,customer_service_terminal
device_009556,customer_service_terminal
device_009557,tablet
device_009558,desktop
device_009559,mobile
device_009560,tablet
device_009561,tablet
device_009562,tablet
device_009563,mobile
device_009564,mobile
device_009565,corporate_workstation
device_009566,customer_service_terminal
device_009567,customer_service_terminal
device_009568,corporate_workstation
device_009569,tablet
device_009570,customer_service_terminal
device_009571,tablet
device_009572,tablet
device_009573,customer_service_terminal
device_009574,desktop
device_009575,desktop
device_009576,desktop
device_009577,desktop
device_009578,tablet
device_009579,mobile
device_009580,mobile
device_009581,tablet
device_009582,mobile
device_009583,corporate_workstation
device_009584,customer_service_terminal
device_009585,mobile
device_009586,mobile
device_009587,customer_service_terminal
device_009588,tablet
device_009589,mobile
device_009590,corporate_workstation
device_009591,mobile
device_009592,customer_service_terminal
device_009593,tablet
device_009594,desktop
device_009595,desktop
device_009596,desktop
device_009597,desktop
device_009598,corporate_workstation
device_009599,desktop
device_009600,mobile
device_009601,tablet
device_009602,corporate_workstation
device_009603,customer_service_terminal
device_009604,tablet
device_009605,corporate_workstation
device_009606,corporate_workstation
device_009607,customer_service_terminal
device_009608,customer_service_terminal
device_009609,customer_service_terminal
device_009610,desktop
device_009611,customer_service_terminal
device_009612,desktop
device_009613,desktop
device_009614,tablet
device_009615,corporate_workstation
device_009616,customer_service_terminal
device_009617,mobile
device_009618,customer_service_terminal
device_009619,tablet
device_009620,desktop
device_009621,desktop
device_009622,customer_service_terminal
device_009623,corporate_workstation
device_009624,customer_service_terminal
device_009625,desktop
device_009626,corporate_workstation
device_009627,customer_service_terminal
device_009628,corporate_workstation
device_009629,corporate_workstation
device_009630,corporate_workstation
device_009631,corporate_workstation
device_009632,mobile
device_009633,desktop
device_009634,customer_service_terminal
device_009635,mobile
device_009636,customer_service_terminal
device_009637,tablet
device_009638,mobile
device_009639,desktop
device_009640,corporate_workstation
device_009641,customer_service_terminal
device_009642,desktop
device_009643,desktop
device_009644,tablet
device_009645,tablet
device_009646,customer_service_terminal
device_009647,customer_service_terminal
device_009648,desktop
device_009649,customer_service_terminal
device_009650,tablet
device_009651,desktop
device_009652,tablet
device_009653,customer_service_terminal
device_009654,desktop
device_009655,desktop
device_009656,desktop
device_009657,customer_service_terminal
device_009658,mobile
device_009659,mobile
device_009660,corporate_workstation
device_009661,desktop
device_009662,tablet
device_009663,corporate_workstation
device_009664,tablet
device_009665,corporate_workstation
device_009666,customer_service_terminal
device_009667,corporate_workstation
device_009668,tablet
device_009669,tablet
device_009670,corporate_workstation
device_009671,customer_service_terminal
device_009672,tablet
device_009673,tablet
device_009674,corporate_workstation
device_009675,mobile
device_009676,tablet
device_009677,desktop
device_009678,tablet
device_009679,mobile
device_009680,desktop
device_009681,mobile
device_009682,tablet
device_009683,desktop
device_009684,mobile
device_009685,tablet
device_009686,corporate_workstation
device_009687,corporate_workstation
device_009688,desktop
device_009689,customer_service_terminal
device_009690,tablet
device_009691,tablet
device_009692,tablet
device_009693,mobile
device_009694,mobile
device_009695,corporate_workstation
device_009696,corporate_workstation
device_009697,customer_service_terminal
device_009698,corporate_workstation
device_009699,mobile
device_009700,customer_service_terminal
device_009701,mobile
device_009702,mobile
device_009703,corporate_workstation
device_009704,corporate_workstation
device_009705,mobile
device_009706,corporate_workstation
device_009707,tablet
device_009708,desktop
device_009709,customer_service_terminal
device_009710,mobile
device_009711,corporate_workstation
device_009712,desktop
device_009713,tablet
device_009714,mobile
device_009715,mobile
device_009716,tablet
device_009717,customer_service_terminal
device_009718,tablet
device_009719,mobile
device_009720,mobile
device_009721,corporate_workstation
device_009722,tablet
device_009723,mobile
device_009724,desktop
device_009725,tablet
device_009726,mobile
device_009727,mobile
device_009728,customer_service_terminal
device_009729,customer_service_terminal
device_009730,desktop
device_009731,tablet
device_009732,mobile
device_009733,corporate_workstation
device_009734,corporate_workstation
device_009735,corporate_workstation
device_009736,corporate_workstation
device_009737,tablet
device_009738,corporate_workstation
device_009739,corporate_workstation
device_009740,desktop
device_009741,tablet
device_009742,customer_service_terminal
device_009743,desktop
device_009744,tablet
device_009745,customer_service_terminal
device_009746,corporate_workstation
device_009747,desktop
device_009748,tablet
device_009749,tablet
device_009750,mobile
device_009751,corporate_workstation
device_009752,mobile
device_009753,desktop
device_009754,corporate_workstation
device_009755,corporate_workstation
device_009756,corporate_workstation
device_009757,corporate_workstation
device_009758,corporate_workstation
device_009759,customer_service_terminal
device_009760,corporate_workstation
device_009761,tablet
device_009762,tablet
device_009763,mobile
device_009764,mobile
device_009765,desktop
device_009766,mobile
device_009767,mobile
device_009768,mobile
device_009769,customer_service_terminal
device_009770,tablet
device_009771,desktop
device_009772,desktop
device_009773,tablet
device_009774,desktop
device_009775,desktop
device_009776,customer_service_terminal
device_009777,tablet
device_009778,customer_service_terminal
device_009779,tablet
device_009780,corporate_workstation
device_009781,desktop
device_009782,mobile
device_009783,tablet
device_009784,desktop
device_009785,tablet
device_009786,customer_service_terminal
device_009787,desktop
device_009788,customer_service_terminal
device_009789,corporate_workstation
device_009790,mobile
device_009791,customer_service_terminal
device_009792,corporate_workstation
device_009793,tablet
device_009794,mobile
device_009795,customer_service_terminal
device_009796,desktop
device_009797,corporate_workstation
device_009798,mobile
device_009799,customer_service_terminal
device_009800,customer_service_terminal
device_009801,mobile
device_009802,tablet
device_009803,corporate_workstation
device_009804,mobile
device_009805,customer_service_terminal
device_009806,mobile
device_009807,mobile
device_009808,desktop
device_009809,tablet
device_009810,corporate_workstation
device_009811,mobile
device_009812,desktop
device_009813,corporate_workstation
device_009814,customer_service_terminal
device_009815,corporate_workstation
device_009816,customer_service_terminal
device_009817,corporate_workstation
device_009818,desktop
device_009819,tablet
device_009820,tablet
device_009821,mobile
device_009822,mobile
device_009823,tablet
device_009824,desktop
device_009825,tablet
device_009826,customer_service_terminal
device_009827,corporate_workstation
device_009828,customer_service_terminal
device_009829,corporate_workstation
device_009830,mobile
device_009831,corporate_workstation
device_009832,desktop
device_009833,customer_service_terminal
device_009834,corporate_workstation
device_009835,corporate_workstation
device_009836,corporate_workstation
device_009837,customer_service_terminal
device_009838,tablet
device_009839,tablet
device_009840,customer_service_terminal
device_009841,corporate_workstation
device_009842,corporate_workstation
device_009843,desktop
device_009844,mobile
device_009845,tablet
device_009846,corporate_workstation
device_009847,tablet
device_009848,desktop
device_009849,tablet
device_009850,corporate_workstation
device_009851,desktop
device_009852,customer_service_terminal
device_009853,mobile
device_009854,mobile
device_009855,mobile
device_009856,tablet
device_009857,mobile
device_009858,tablet
device_009859,desktop
device_009860,corporate_workstation
device_009861,corporate_workstation
device_009862,tablet
device_009863,customer_service_terminal
device_009864,corporate_workstation
device_009865,corporate_workstation
device_009866,customer_service_terminal
device_009867,desktop
device_009868,desktop
device_009869,corporate_workstation
device_009870,mobile
device_009871,tablet
device_009872,desktop
device_009873,customer_service_terminal
device_009874,desktop
device_009875,desktop
device_009876,tablet
device_009877,corporate_workstation
device_009878,customer_service_terminal
device_009879,customer_service_terminal
device_009880,tablet
device_009881,mobile
device_009882,mobile
device_009883,mobile
device_009884,mobile
device_009885,tablet
device_009886,mobile
device_009887,tablet
device_009888,customer_service_terminal
device_009889,mobile
device_009890,desktop
device_009891,customer_service_terminal
device_009892,corporate_workstation
device_009893,corporate_workstation
device_009894,tablet
device_009895,tablet
device_009896,mobile
device_009897,desktop
device_009898,mobile
device_009899,corporate_workstation
device_009900,customer_service_terminal
device_009901,corporate_workstation
device_009902,customer_service_terminal
device_009903,corporate_workstation
device_009904,mobile
device_009905,corporate_workstation
device_009906,desktop
device_009907,desktop
device_009908,corporate_workstation
device_009909,corporate_workstation
device_009910,desktop
device_009911,customer_service_terminal
device_009912,desktop
device_009913,desktop
device_009914,tablet
device_009915,desktop
device_009916,customer_service_terminal
device_009917,tablet
device_009918,corporate_workstation
device_009919,tablet
device_009920,tablet
device_009921,customer_service_terminal
device_009922,customer_service_terminal
device_009923,mobile
device_009924,desktop
device_009925,mobile
device_009926,desktop
device_009927,tablet
device_009928,corporate_workstation
device_009929,tablet
device_009930,corporate_workstation
device_009931,tablet
device_009932,tablet
device_009933,mobile
device_009934,mobile
device_009935,corporate_workstation
device_009936,customer_service_terminal
device_009937,customer_service_terminal
device_009938,desktop
device_009939,mobile
device_009940,customer_service_terminal
device_009941,tablet
device_009942,mobile
device_009943,customer_service_terminal
device_009944,customer_service_terminal
device_009945,corporate_workstation
device_009946,mobile
device_009947,mobile
device_009948,tablet
device_009949,customer_service_terminal
device_009950,mobile
device_009951,mobile
device_009952,tablet
device_009953,mobile
device_009954,mobile
device_009955,corporate_workstation
device_009956,tablet
device_009957,corporate_workstation
device_009958,corporate_workstation
device_009959,tablet
device_009960,mobile
device_009961,mobile
device_009962,customer_service_terminal
device_009963,customer_service_terminal
device_009964,desktop
device_009965,mobile
device_009966,customer_service_terminal
device_009967,tablet
device_009968,corporate_workstation
device_009969,corporate_workstation
device_009970,desktop
device_009971,corporate_workstation
device_009972,tablet
device_009973,desktop
device_009974,customer_service_terminal
device_009975,customer_service_terminal
device_009976,corporate_workstation
device_009977,desktop
device_009978,desktop
device_009979,tablet
device_009980,tablet
device_009981,corporate_workstation
device_009982,customer_service_terminal
device_009983,tablet
device_009984,tablet
device_009985,mobile
device_009986,mobile
device_009987,tablet
device_009988,customer_service_terminal
device_009989,customer_service_terminal
device_009990,mobile
device_009991,desktop
device_009992,corporate_workstation
device_009993,desktop
device_009994,desktop
device_009995,corporate_workstation
device_009996,mobile
device_009997,desktop
device_009998,mobile
device_009999,customer_service_terminal
device_010000,mobile
device_010001,customer_service_terminal
device_010002,desktop
device_010003,desktop
device_010004,tablet
device_010005,tablet
device_010006,customer_service_terminal
device_010007,customer_service_terminal
device_010008,mobile
device_010009,customer_service_terminal
device_010010,tablet
device_010011,tablet
device_010012,tablet
device_010013,mobile
device_010014,desktop
device_010015,customer_service_terminal
device_010016,tablet
device_010017,corporate_workstation
device_010018,desktop
device_010019,customer_service_terminal
device_010020,desktop
device_010021,customer_service_terminal
device_010022,corporate_workstation
device_010023,tablet
device_010024,mobile
device_010025,tablet
device_010026,corporate_workstation
device_010027,tablet
device_010028,customer_service_terminal
device_010029,desktop
device_010030,mobile
device_010031,mobile
device_010032,mobile
device_010033,desktop
device_010034,tablet
device_010035,mobile
device_010036,customer_service_terminal
device_010037,mobile
device_010038,tablet
device_010039,mobile
device_010040,desktop
device_010041,tablet
device_010042,customer_service_terminal
device_010043,mobile
device_010044,customer_service_terminal
device_010045,customer_service_terminal
device_010046,tablet
device_010047,tablet
device_010048,customer_service_terminal
device_010049,desktop
device_010050,desktop
device_010051,mobile
device_010052,tablet
device_010053,mobile
device_010054,customer_service_terminal
device_010055,customer_service_terminal
device_010056,desktop
device_010057,corporate_workstation
device_010058,customer_service_terminal
device_010059,corporate_workstation
device_010060,customer_service_terminal
device_010061,desktop
device_010062,tablet
device_010063,tablet
device_010064,corporate_workstation
device_010065,customer_service_terminal
device_010066,tablet
device_010067,tablet
device_010068,desktop
device_010069,customer_service_terminal
device_010070,tablet
device_010071,corporate_workstation
device_010072,mobile
device_010073,tablet
device_010074,corporate_workstation
device_010075,corporate_workstation
device_010076,corporate_workstation
device_010077,tablet
device_010078,corporate_workstation
device_010079,tablet
device_010080,desktop
device_010081,tablet
device_010082,tablet
device_010083,tablet
device_010084,corporate_workstation
device_010085,corporate_workstation
device_010086,mobile
device_010087,customer_service_terminal
device_010088,customer_service_terminal
device_010089,desktop
device_010090,customer_service_terminal
device_010091,mobile
device_010092,tablet
device_010093,customer_service_terminal
device_010094,corporate_workstation
device_010095,tablet
device_010096,tablet
device_010097,customer_service_terminal
device_010098,corporate_workstation
device_010099,mobile
device_010100,mobile
device_010101,desktop
device_010102,corporate_workstation
device_010103,corporate_workstation
device_010104,desktop
device_010105,desktop
device_010106,mobile
device_010107,desktop
device_010108,tablet
device_010109,desktop
device_010110,tablet
device_010111,customer_service_terminal
device_010112,desktop
device_010113,mobile
device_010114,desktop
device_010115,desktop
device_010116,tablet
device_010117,corporate_workstation
device_010118,corporate_workstation
device_010119,desktop
device_010120,corporate_workstation
device_010121,tablet
device_010122,desktop
device_010123,desktop
device_010124,mobile
device_010125,customer_service_terminal
device_010126,mobile
device_010127,tablet
device_010128,corporate_workstation
device_010129,mobile
device_010130,tablet
device_010131,desktop
device_010132,corporate_workstation
device_010133,mobile
device_010134,tablet
device_010135,customer_service_terminal
device_010136,corporate_workstation
device_010137,desktop
device_010138,desktop
device_010139,corporate_workstation
device_010140,tablet
device_010141,tablet
device_010142,tablet
device_010143,corporate_workstation
device_010144,mobile
device_010145,desktop
device_010146,corporate_workstation
device_010147,customer_service_terminal
device_010148,desktop
device_010149,tablet
device_010150,customer_service_terminal
device_010151,customer_service_terminal
device_010152,mobile
device_010153,mobile
device_010154,corporate_workstation
device_010155,desktop
device_010156,tablet
device_010157,tablet
device_010158,customer_service_terminal
device_010159,desktop
device_010160,desktop
device_010161,desktop
device_010162,tablet
device_010163,tablet
device_010164,desktop
device_010165,desktop
device_010166,corporate_workstation
device_010167,desktop
device_010168,desktop
device_010169,customer_service_terminal
device_010170,corporate_workstation
device_010171,tablet
device_010172,desktop
device_010173,customer_service_terminal
device_010174,desktop
device_010175,tablet
device_010176,desktop
device_010177,desktop
device_010178,tablet
device_010179,desktop
device_010180,desktop
device_010181,corporate_workstation
device_010182,customer_service_terminal
device_010183,desktop
device_010184,mobile
device_010185,mobile
device_010186,desktop
device_010187,desktop
device_010188,tablet
device_010189,mobile
device_010190,mobile
device_010191,customer_service_terminal
device_010192,customer_service_terminal
device_010193,corporate_workstation
device_010194,desktop
device_010195,desktop
device_010196,corporate_workstation
device_010197,mobile
device_010198,desktop
device_010199,tablet
device_010200,mobile
device_010201,corporate_workstation
device_010202,desktop
device_010203,desktop
device_010204,desktop
device_010205,desktop
device_010206,mobile
device_010207,customer_service_terminal
device_010208,customer_service_terminal
device_010209,desktop
device_010210,customer_service_terminal
device_010211,corporate_workstation
device_010212,corporate_workstation
device_010213,tablet
device_010214,mobile
device_010215,desktop
device_010216,corporate_workstation
device_010217,tablet
device_010218,customer_service_terminal
device_010219,mobile
device_010220,corporate_workstation
device_010221,tablet
device_010222,desktop
device_010223,tablet
device_010224,mobile
device_010225,customer_service_terminal
device_010226,customer_service_terminal
device_010227,corporate_workstation
device_010228,mobile
device_010229,tablet
device_010230,tablet
device_010231,customer_service_terminal
device_010232,tablet
device_010233,customer_service_terminal
device_010234,mobile
device_010235,tablet
device_010236,corporate_workstation
device_010237,corporate_workstation
device_010238,corporate_workstation
device_010239,corporate_workstation
device_010240,corporate_workstation
device_010241,desktop
device_010242,mobile
device_010243,corporate_workstation
device_010244,tablet
device_010245,customer_service_terminal
device_010246,desktop
device_010247,tablet
device_010248,customer_service_terminal
device_010249,desktop
device_010250,tablet
device_010251,corporate_workstation
device_010252,mobile
device_010253,corporate_workstation
device_010254,desktop
device_010255,desktop
device_010256,tablet
device_010257,desktop
device_010258,customer_service_terminal
device_010259,tablet
device_010260,customer_service_terminal
device_010261,customer_service_terminal
device_010262,corporate_workstation
device_010263,customer_service_terminal
device_010264,desktop
device_010265,corporate_workstation
device_010266,desktop
device_010267,customer_service_terminal
device_010268,customer_service_terminal
device_010269,desktop
device_010270,customer_service_terminal
device_010271,mobile
device_010272,desktop
device_010273,customer_service_terminal
device_010274,tablet
device_010275,customer_service_terminal
device_010276,customer_service_terminal
device_010277,tablet
device_010278,customer_service_terminal
device_010279,desktop
device_010280,desktop
device_010281,mobile
device_010282,corporate_workstation
device_010283,mobile
device_010284,desktop
device_010285,desktop
device_010286,mobile
device_010287,customer_service_terminal
device_010288,customer_service_terminal
device_010289,corporate_workstation
device_010290,customer_service_terminal
device_010291,tablet
device_010292,corporate_workstation
device_010293,corporate_workstation
device_010294,mobile
device_010295,mobile
device_010296,desktop
device_010297,corporate_workstation
device_010298,mobile
device_010299,tablet
device_010300,tablet
device_010301,tablet
device_010302,customer_service_terminal
device_010303,tablet
device_010304,mobile
device_010305,tablet
device_010306,tablet
device_010307,desktop
device_010308,corporate_workstation
device_010309,tablet
device_010310,tablet
device_010311,tablet
device_010312,mobile
device_010313,corporate_workstation
device_010314,customer_service_terminal
device_010315,customer_service_terminal
device_010316,customer_service_terminal
device_010317,tablet
device_010318,desktop
device_010319,desktop
device_010320,customer_service_terminal
device_010321,customer_service_terminal
device_010322,corporate_workstation
device_010323,customer_service_terminal
device_010324,mobile
device_010325,mobile
device_010326,desktop
device_010327,customer_service_terminal
device_010328,corporate_workstation
device_010329,desktop
device_010330,corporate_workstation
device_010331,desktop
device_010332,tablet
device_010333,tablet
device_010334,desktop
device_010335,desktop
device_010336,mobile
device_010337,corporate_workstation
device_010338,corporate_workstation
device_010339,customer_service_terminal
device_010340,tablet
device_010341,desktop
device_010342,tablet
device_010343,corporate_workstation
device_010344,desktop
device_010345,customer_service_terminal
device_010346,tablet
device_010347,desktop
device_010348,customer_service_terminal
device_010349,customer_service_terminal
device_010350,corporate_workstation
device_010351,customer_service_terminal
device_010352,corporate_workstation
device_010353,customer_service_terminal
device_010354,corporate_workstation
device_010355,mobile
device_010356,desktop
device_010357,customer_service_terminal
device_010358,customer_service_terminal
device_010359,corporate_workstation
device_010360,corporate_workstation
device_010361,corporate_workstation
device_010362,tablet
device_010363,corporate_workstation
device_010364,tablet
device_010365,corporate_workstation
device_010366,desktop
device_010367,mobile
device_010368,tablet
device_010369,mobile
device_010370,customer_service_terminal
device_010371,tablet
device_010372,desktop
device_010373,mobile
device_010374,mobile
device_010375,desktop
device_010376,mobile
device_010377,mobile
device_010378,desktop
device_010379,tablet
device_010380,desktop
device_010381,tablet
device_010382,tablet
device_010383,desktop
device_010384,desktop
device_010385,corporate_workstation
device_010386,tablet
device_010387,tablet
device_010388,desktop
device_010389,desktop
device_010390,desktop
device_010391,desktop
device_010392,corporate_workstation
device_010393,customer_service_terminal
device_010394,tablet
device_010395,corporate_workstation
device_010396,customer_service_terminal
device_010397,desktop
device_010398,customer_service_terminal
device_010399,mobile
device_010400,tablet
device_010401,tablet
device_010402,mobile
device_010403,mobile
device_010404,customer_service_terminal
device_010405,mobile
device_010406,mobile
device_010407,customer_service_terminal
device_010408,mobile
device_010409,corporate_workstation
device_010410,customer_service_terminal
device_010411,customer_service_terminal
device_010412,tablet
device_010413,tablet
device_010414,mobile
device_010415,tablet
device_010416,desktop
device_010417,desktop
device_010418,tablet
device_010419,corporate_workstation
device_010420,corporate_workstation
device_010421,tablet
device_010422,customer_service_terminal
device_010423,customer_service_terminal
device_010424,desktop
device_010425,tablet
device_010426,customer_service_terminal
device_010427,corporate_workstation
device_010428,customer_service_terminal
device_010429,corporate_workstation
device_010430,corporate_workstation
device_010431,mobile
device_010432,tablet
device_010433,tablet
device_010434,mobile
device_010435,customer_service_terminal
device_010436,mobile
device_010437,customer_service_terminal
device_010438,desktop
device_010439,tablet
device_010440,mobile
device_010441,tablet
device_010442,corporate_workstation
device_010443,corporate_workstation
device_010444,customer_service_terminal
device_010445,mobile
device_010446,mobile
device_010447,corporate_workstation
device_010448,corporate_workstation
device_010449,tablet
device_010450,desktop
device_010451,corporate_workstation
device_010452,tablet
device_010453,tablet
device_010454,customer_service_terminal
device_010455,corporate_workstation
device_010456,corporate_workstation
device_010457,tablet
device_010458,desktop
device_010459,desktop
device_010460,customer_service_terminal
device_010461,tablet
device_010462,customer_service_terminal
device_010463,mobile
device_010464,corporate_workstation
device_010465,desktop
device_010466,customer_service_terminal
device_010467,customer_service_terminal
device_010468,mobile
device_010469,corporate_workstation
device_010470,tablet
device_010471,tablet
device_010472,corporate_workstation
device_010473,mobile
device_010474,customer_service_terminal
device_010475,desktop
device_010476,tablet
device_010477,customer_service_terminal
device_010478,corporate_workstation
device_010479,tablet
device_010480,tablet
device_010481,mobile
device_010482,customer_service_terminal
device_010483,customer_service_terminal
device_010484,customer_service_terminal
device_010485,customer_service_terminal
device_010486,desktop
device_010487,tablet
device_010488,corporate_workstation
device_010489,desktop
device_010490,corporate_workstation
device_010491,corporate_workstation
device_010492,mobile
device_010493,customer_service_terminal
device_010494,tablet
device_010495,customer_service_terminal
device_010496,corporate_workstation
device_010497,customer_service_terminal
device_010498,desktop
device_010499,customer_service_terminal
device_010500,mobile
device_010501,tablet
device_010502,desktop
device_010503,corporate_workstation
device_010504,mobile
device_010505,desktop
device_010506,desktop
device_010507,mobile
device_010508,customer_service_terminal
device_010509,customer_service_terminal
device_010510,customer_service_terminal
device_010511,tablet
device_010512,corporate_workstation
device_010513,tablet
device_010514,customer_service_terminal
device_010515,desktop
device_010516,corporate_workstation
device_010517,desktop
device_010518,corporate_workstation
device_010519,desktop
device_010520,corporate_workstation
device_010521,corporate_workstation
device_010522,customer_service_terminal
device_010523,tablet
device_010524,customer_service_terminal
device_010525,corporate_workstation
device_010526,desktop
device_010527,mobile
device_010528,desktop
device_010529,mobile
device_010530,corporate_workstation
device_010531,tablet
device_010532,mobile
device_010533,desktop
device_010534,customer_service_terminal
device_010535,tablet
device_010536,mobile
device_010537,mobile
device_010538,customer_service_terminal
device_010539,customer_service_terminal
device_010540,mobile
device_010541,desktop
device_010542,corporate_workstation
device_010543,corporate_workstation
device_010544,tablet
device_010545,customer_service_terminal
device_010546,corporate_workstation
device_010547,tablet
device_010548,tablet
device_010549,mobile
device_010550,corporate_workstation
device_010551,customer_service_terminal
device_010552,mobile
device_010553,desktop
device_010554,tablet
device_010555,tablet
device_010556,corporate_workstation
device_010557,tablet
device_010558,corporate_workstation
device_010559,tablet
device_010560,tablet
device_010561,customer_service_terminal
device_010562,mobile
device_010563,mobile
device_010564,tablet
device_010565,mobile
device_010566,desktop
device_010567,desktop
device_010568,mobile
device_010569,corporate_workstation
device_010570,mobile
device_010571,desktop
device_010572,customer_service_terminal
device_010573,tablet
device_010574,corporate_workstation
device_010575,corporate_workstation
device_010576,customer_service_terminal
device_010577,tablet
device_010578,customer_service_terminal
device_010579,mobile
device_010580,customer_service_terminal
device_010581,mobile
device_010582,mobile
device_010583,corporate_workstation
device_010584,mobile
device_010585,corporate_workstation
device_010586,customer_service_terminal
device_010587,customer_service_terminal
device_010588,desktop
device_010589,desktop
device_010590,desktop
device_010591,corporate_workstation
device_010592,desktop
device_010593,customer_service_terminal
device_010594,tablet
device_010595,tablet
device_010596,mobile
device_010597,mobile
device_010598,desktop
device_010599,customer_service_terminal
device_010600,corporate_workstation
device_010601,corporate_workstation
device_010602,mobile
device_010603,mobile
device_010604,desktop
device_010605,customer_service_terminal
device_010606,corporate_workstation
device_010607,tablet
device_010608,desktop
device_010609,customer_service_terminal
device_010610,mobile
device_010611,mobile
device_010612,mobile
device_010613,mobile
device_010614,desktop
device_010615,corporate_workstation
device_010616,corporate_workstation
device_010617,tablet
device_010618,mobile
device_010619,customer_service_terminal
device_010620,mobile
device_010621,corporate_workstation
device_010622,customer_service_terminal
device_010623,mobile
device_010624,tablet
device_010625,mobile
device_010626,customer_service_terminal
device_010627,corporate_workstation
device_010628,customer_service_terminal
device_010629,customer_service_terminal
device_010630,customer_service_terminal
device_010631,mobile
device_010632,desktop
device_010633,tablet
device_010634,corporate_workstation
device_010635,mobile
device_010636,corporate_workstation
device_010637,corporate_workstation
device_010638,mobile
device_010639,customer_service_terminal
device_010640,mobile
device_010641,customer_service_terminal
device_010642,desktop
device_010643,customer_service_terminal
device_010644,tablet
device_010645,customer_service_terminal
device_010646,tablet
device_010647,mobile
device_010648,customer_service_terminal
device_010649,tablet
device_010650,tablet
device_010651,mobile
device_010652,tablet
device_010653,mobile
device_010654,customer_service_terminal
device_010655,mobile
device_010656,corporate_workstation
device_010657,customer_service_terminal
device_010658,desktop
device_010659,customer_service_terminal
device_010660,desktop
device_010661,desktop
device_010662,customer_service_terminal
device_010663,corporate_workstation
device_010664,mobile
device_010665,tablet
device_010666,mobile
