case_id,opened_at,status
case_001668,2025-09-02T12:10:28,resolved_recovery
case_001669,2025-03-24T17:08:43,resolved_recovery
case_001670,2025-06-19T08:20:26,resolved_recovery
case_001671,2025-01-25T17:22:23,resolved_recovery
case_001672,2025-10-31T09:55:40,resolved_recovery
case_001673,2025-04-29T23:00:54,resolved_recovery
case_001674,2025-05-19T04:41:33,resolved_recovery
case_001675,2025-09-04T08:31:54,resolved_recovery
case_001676,2025-02-20T01:11:18,resolved_recovery
case_001677,2025-05-12T03:16:07,resolved_recovery
case_001678,2025-07-10T15:10:42,resolved_recovery
case_001679,2025-03-14T12:03:24,resolved_recovery
case_001680,2025-07-20T11:31:42,resolved_recovery
case_001681,2025-04-18T00:09:37,resolved_recovery
case_001682,2025-03-13T03:30:12,resolved_recovery
case_001683,2025-06-09T01:39:54,resolved_recovery
case_001684,2025-01-26T07:29:09,resolved_recovery
case_001685,2025-03-23T12:48:37,resolved_recovery
case_001686,2025-03-22T06:44:35,resolved_recovery
case_001687,2025-03-04T02:54:51,resolved_recovery
case_001688,2025-09-21T03:48:41,resolved_recovery
case_001689,2025-04-06T08:19:56,resolved_recovery
case_001690,2025-10-25T03:20:15,resolved_recovery
case_001691,2025-09-25T19:59:30,resolved_recovery
case_001692,2025-06-28T16:52:26,resolved_recovery
case_001693,2025-05-15T22:36:37,resolved_recovery
case_001694,2025-03-20T21:51:19,resolved_recovery
case_001695,2025-07-27T01:30:52,resolved_recovery
case_001696,2025-09-29T17:51:22,resolved_recovery
case_001697,2025-10-24T19:10:15,resolved_recovery
case_001698,2025-07-13T12:58:11,resolved_recovery
case_001699,2025-02-18T11:45:03,resolved_recovery
case_001700,2025-10-29T16:36:42,resolved_recovery
case_001701,2025-09-21T06:45:18,resolved_recovery
case_001702,2025-03-19T04:52:14,resolved_recovery
case_001703,2025-10-17T02:27:25,resolved_recovery
case_001704,2025-09-04T20:20:08,resolved_recovery
case_001705,2025-11-05T21:37:33,resolved_recovery
case_001706,2025-02-14T05:58:58,resolved_recovery
case_001707,2025-04-26T05:46:44,resolved_recovery
case_001708,2025-09-11T07:47:37,resolved_recovery
case_001709,2025-07-31T13:08:43,resolved_recovery
case_001710,2025-03-03T10:59:53,resolved_recovery
case_001711,2025-01-04T05:42:21,resolved_recovery
case_001712,2025-04-11T08:27:31,resolved_recovery
case_001713,2025-12-27T13:09:26,resolved_recovery
case_001714,2025-03-03T08:00:04,resolved_recovery
case_001715,2025-03-10T10:18:40,resolved_recovery
case_001716,2025-02-15T18:49:53,resolved_recovery
case_001717,2025-08-23T13:36:31,resolved_recovery
case_001718,2025-12-01T14:04:48,resolved_recovery
case_001719,2025-05-14T03:29:08,resolved_recovery
case_001720,2025-12-14T05:50:06,resolved_recovery
case_001721,2025-12-04T12:23:17,resolved_recovery
case_001722,2025-07-18T00:35:56,resolved_recovery
case_001723,2025-01-26T20:37:48,resolved_recovery
case_001724,2025-12-18T17:36:29,resolved_recovery
case_001725,2025-09-21T17:21:19,resolved_recovery
case_001726,2025-03-02T10:14:36,resolved_recovery
case_001727,2025-01-07T10:52:50,resolved_recovery
case_001728,2025-10-02T15:18:48,resolved_recovery
case_001729,2025-09-12T19:25:16,resolved_recovery
case_001730,2025-08-22T16:22:02,resolved_recovery
case_001731,2025-01-24T23:45:01,resolved_recovery
case_001732,2025-09-15T19:54:15,resolved_recovery
case_001733,2025-05-06T06:42:21,resolved_recovery
case_001734,2025-02-25T07:28:47,resolved_recovery
case_001735,2025-06-19T19:12:25,resolved_recovery
case_001736,2025-03-10T02:38:29,resolved_recovery
case_001737,2025-08-29T18:58:22,resolved_recovery
case_001738,2025-02-06T02:28:01,resolved_recovery
case_001739,2025-11-22T22:32:30,resolved_recovery
case_001740,2025-09-05T12:53:09,resolved_recovery
case_001741,2025-09-05T19:49:36,resolved_recovery
case_001742,2025-09-12T07:47:17,resolved_recovery
case_001743,2025-02-08T12:22:45,resolved_recovery
case_001744,2025-03-04T15:37:58,resolved_recovery
case_001745,2025-09-19T12:09:47,resolved_recovery
case_001746,2025-10-13T08:09:14,resolved_recovery
case_001747,2025-10-08T13:00:06,resolved_recovery
case_001748,2025-08-19T07:11:49,resolved_recovery
case_001749,2025-10-14T09:05:23,resolved_recovery
case_001750,2025-05-16T16:50:38,resolved_recovery
case_001751,2025-07-30T00:26:11,resolved_recovery
case_001752,2025-04-04T05:41:57,resolved_recovery
case_001753,2025-12-09T08:44:26,resolved_recovery
case_001754,2025-02-25T10:55:57,resolved_recovery
case_001755,2025-04-22T12:19:57,resolved_recovery
case_001756,2025-12-22T17:53:47,resolved_recovery
case_001757,2025-08-22T22:51:25,resolved_recovery
case_001758,2025-08-26T10:18:10,resolved_recovery
case_001759,2025-10-29T05:23:58,resolved_recovery
case_001760,2025-11-13T03:57:14,resolved_recovery
case_001761,2025-07-12T01:15:12,resolved_recovery
case_001762,2025-04-15T02:20:24,resolved_recovery
case_001763,2025-01-17T16:31:53,resolved_recovery
case_001764,2025-06-13T02:01:42,resolved_recovery
case_001765,2025-10-27T10:15:51,resolved_recovery
case_001766,2025-02-18T13:33:47,resolved_recovery
case_001767,2025-12-29T17:14:37,resolved_recovery
case_001768,2025-03-26T01:57:52,resolved_recovery
case_001769,2025-06-13T11:58:58,resolved_recovery
case_001770,2025-09-24T07:24:19,resolved_recovery
case_001771,2025-10-24T05:54:12,resolved_recovery
case_001772,2025-04-06T08:34:18,resolved_recovery
case_001773,2025-11-29T11:02:32,resolved_recovery
case_001774,2025-05-10T13:39:02,resolved_recovery
case_001775,2025-01-21T11:31:13,resolved_recovery
case_001776,2025-09-18T23:49:06,resolved_recovery
case_001777,2025-07-10T17:11:24,resolved_recovery
case_001778,2025-11-04T04:40:09,resolved_recovery
case_001779,2025-06-13T08:22:33,resolved_recovery
case_001780,2025-05-20T08:30:51,resolved_recovery
case_001781,2025-11-20T21:40:43,resolved_recovery
case_001782,2025-10-11T19:43:23,resolved_recovery
case_001783,2025-11-07T20:16:47,resolved_recovery
case_001784,2025-02-11T06:00:19,resolved_recovery
case_001785,2025-06-24T02:40:05,resolved_recovery
case_001786,2025-08-18T19:05:38,resolved_recovery
case_001787,2025-08-07T11:50:27,resolved_recovery
case_001788,2025-01-19T04:06:23,resolved_recovery
case_001789,2025-01-25T07:52:19,resolved_recovery
case_001790,2025-03-26T08:42:07,resolved_recovery
case_001791,2025-01-22T16:52:12,resolved_recovery
case_001792,2025-06-04T21:34:35,resolved_recovery
case_001793,2025-05-08T17:01:54,resolved_recovery
case_001794,2025-01-10T21:14:17,resolved_recovery
case_001795,2025-08-12T22:15:37,resolved_recovery
case_001796,2025-06-02T23:27:24,resolved_recovery
case_001797,2025-02-16T03:37:41,resolved_recovery
case_001798,2025-07-06T09:48:43,resolved_recovery
case_001799,2025-04-01T09:18:04,resolved_recovery
case_001800,2025-01-19T03:28:56,resolved_recovery
case_001801,2025-06-22T13:20:24,resolved_recovery
case_001802,2025-01-20T10:16:48,resolved_recovery
case_001803,2025-12-03T03:59:53,resolved_recovery
case_001804,2025-06-22T07:36:04,resolved_recovery
case_001805,2025-06-12T18:38:03,resolved_recovery
case_001806,2025-12-28T11:09:11,resolved_recovery
case_001807,2025-05-05T13:09:10,resolved_recovery
case_001808,2025-03-06T05:48:16,resolved_recovery
case_001809,2025-09-04T16:11:18,resolved_recovery
case_001810,2025-06-17T23:21:38,resolved_recovery
case_001811,2025-05-14T09:35:46,resolved_recovery
case_001812,2025-07-18T13:21:22,resolved_recovery
case_001813,2025-04-12T16:17:52,resolved_recovery
case_001814,2025-05-06T09:33:37,resolved_recovery
case_001815,2025-03-14T11:57:30,resolved_recovery
case_001816,2025-11-23T08:43:09,resolved_recovery
case_001817,2025-03-19T23:36:13,resolved_recovery
case_001818,2025-11-03T05:45:40,resolved_recovery
case_001819,2025-09-08T01:51:09,resolved_recovery
case_001820,2025-10-05T15:18:45,resolved_recovery
case_001821,2025-03-18T08:23:29,resolved_recovery
case_001822,2025-07-20T06:09:29,resolved_recovery
case_001823,2025-02-18T06:06:05,resolved_recovery
case_001824,2025-02-15T11:59:22,resolved_recovery
case_001825,2025-02-09T01:41:07,resolved_recovery
case_001826,2025-07-09T16:00:36,resolved_recovery
case_001827,2025-07-23T23:13:41,resolved_recovery
case_001828,2025-07-05T12:28:51,resolved_recovery
case_001829,2025-06-07T18:47:08,resolved_recovery
case_001830,2025-03-18T08:00:18,resolved_recovery
case_001831,2025-03-22T08:42:50,resolved_recovery
case_001832,2025-11-06T15:13:41,resolved_recovery
case_001833,2025-08-25T00:42:23,resolved_recovery
case_001834,2025-11-10T06:42:28,resolved_recovery
case_001835,2025-02-13T19:32:09,resolved_recovery
case_001836,2025-01-16T04:03:00,resolved_recovery
case_001837,2025-05-16T05:54:52,resolved_recovery
case_001838,2025-05-22T21:54:35,resolved_recovery
case_001839,2025-10-03T01:39:10,resolved_recovery
case_001840,2025-04-16T08:38:14,resolved_recovery
case_001841,2025-06-02T13:01:34,resolved_recovery
case_001842,2025-08-05T07:37:26,resolved_recovery
case_001843,2025-10-24T03:28:44,resolved_recovery
case_001844,2025-09-19T19:21:45,resolved_recovery
case_001845,2025-03-19T18:47:38,resolved_recovery
case_001846,2025-11-29T06:44:49,resolved_recovery
case_001847,2025-02-24T02:36:27,resolved_recovery
case_001848,2025-07-04T02:12:07,resolved_recovery
case_001849,2025-09-30T07:12:05,resolved_recovery
case_001850,2025-04-18T10:56:21,resolved_recovery
case_001851,2025-05-03T03:17:16,resolved_recovery
case_001852,2025-02-27T19:14:18,resolved_recovery
case_001853,2025-09-05T04:46:34,resolved_recovery
case_001854,2025-04-04T05:25:08,resolved_recovery
case_001855,2025-10-21T02:23:54,resolved_recovery
case_001856,2025-02-02T04:31:27,resolved_recovery
case_001857,2025-05-09T19:43:07,resolved_recovery
case_001858,2025-12-05T04:33:47,resolved_recovery
case_001859,2025-05-28T01:23:08,resolved_recovery
case_001860,2025-09-26T21:33:44,resolved_recovery
case_001861,2025-07-03T14:17:27,resolved_recovery
case_001862,2025-12-12T02:29:19,resolved_recovery
case_001863,2025-08-16T19:09:33,resolved_recovery
case_001864,2025-05-20T22:09:52,resolved_recovery
case_001865,2025-12-14T13:37:49,resolved_recovery
case_001866,2025-12-21T12:33:32,resolved_recovery
case_001867,2025-04-19T04:05:02,resolved_recovery
case_001868,2025-12-24T18:15:20,resolved_recovery
case_001869,2025-10-18T09:41:18,resolved_recovery
case_001870,2025-05-18T14:26:10,resolved_recovery
case_001871,2025-12-26T03:10:43,resolved_recovery
case_001872,2025-03-03T01:07:47,resolved_recovery
case_001873,2025-07-03T22:52:54,resolved_recovery
case_001874,2025-07-11T20:19:52,resolved_recovery
case_001875,2025-01-19T12:38:11,resolved_recovery
case_001876,2025-07-26T19:39:40,resolved_recovery
case_001877,2025-07-06T10:32:04,resolved_recovery
case_001878,2025-08-07T02:25:17,resolved_recovery
case_001879,2025-10-16T13:52:10,resolved_recovery
case_001880,2025-12-28T02:56:55,resolved_recovery
case_001881,2025-09-19T10:57:45,under_review
case_001882,2025-08-04T12:31:09,confirmed_violation
case_001883,2025-03-03T15:57:57,under_review
case_001884,2025-08-12T14:02:51,under_review
case_001885,2025-01-02T18:28:47,under_review
case_001886,2025-02-18T09:17:00,confirmed_violation
case_001887,2025-02-21T12:15:28,confirmed_violation
case_001888,2025-09-16T10:45:01,confirmed_violation
case_001889,2025-03-26T17:28:42,confirmed_violation
case_001890,2025-02-12T18:21:04,under_review
case_001891,2025-08-04T10:14:17,under_review
case_001892,2025-07-08T12:35:48,confirmed_violation
case_001893,2025-11-05T14:48:47,under_review
case_001894,2025-10-16T12:56:15,under_review
case_001895,2025-10-08T17:27:07,under_review
case_001896,2025-08-11T09:29:01,confirmed_violation
case_001897,2025-01-29T14:39:17,confirmed_violation
case_001898,2025-10-01T15:49:49,confirmed_violation
case_001899,2025-01-06T16:36:55,under_review
case_001900,2025-08-15T12:34:22,confirmed_violation
case_001901,2025-01-16T10:43:50,under_review
case_001902,2025-08-25T18:26:57,under_review
case_001903,2025-04-30T09:17:48,under_review
case_001904,2025-01-20T09:40:17,under_review
case_001905,2025-10-29T15:18:41,confirmed_violation
case_001906,2025-02-04T17:23:27,under_review
case_001907,2025-05-27T13:14:32,under_review
case_001908,2025-05-14T18:30:59,confirmed_violation
case_001909,2025-08-25T14:16:07,under_review
case_001910,2025-01-28T17:56:57,under_review
case_001911,2025-10-14T14:37:01,confirmed_violation
case_001912,2025-11-17T13:22:14,under_review
case_001913,2025-05-27T10:53:24,under_review
case_001914,2025-11-03T10:44:41,confirmed_ring
case_001915,2025-06-06T11:05:51,confirmed_ring
case_001916,2025-07-11T12:49:59,confirmed_ring
case_001917,2025-08-06T12:34:43,under_review
case_001918,2025-05-13T10:46:22,confirmed_ring
case_001919,2025-04-21T14:08:38,confirmed_ring
case_001920,2025-05-09T16:31:12,under_review
case_001921,2025-11-10T18:41:46,confirmed_ring
case_001922,2025-03-10T18:44:57,under_review
case_001923,2025-11-17T15:02:54,confirmed_ring
case_001924,2025-07-31T14:54:40,confirmed_ring
case_001925,2025-09-10T10:30:11,under_review
case_001926,2025-08-04T14:43:38,under_review
case_001927,2025-04-07T15:29:36,confirmed_ring
case_001928,2025-03-25T17:26:05,under_review
case_001929,2025-10-27T11:52:18,under_review
case_001930,2025-08-11T12:40:22,confirmed_ring
case_001931,2025-09-22T14:30:58,confirmed_ring
case_001932,2025-01-28T15:40:15,under_review
case_001933,2025-04-08T17:51:01,confirmed_ring
case_001934,2025-01-27T18:56:34,under_review
case_001935,2025-01-29T09:49:39,confirmed_ring
case_001936,2025-07-17T14:21:27,confirmed_ring
case_001937,2025-09-08T12:12:52,confirmed_ring
case_001938,2025-05-02T11:53:21,confirmed_ring
case_001939,2025-01-30T11:21:18,confirmed_ring
case_001940,2025-01-21T16:12:36,under_review
case_001941,2025-12-23T13:34:44,confirmed_ring
case_001942,2025-01-08T12:48:22,under_review
case_001943,2025-02-27T15:18:29,confirmed_ring
case_001944,2025-02-25T11:00:37,under_review
case_001945,2025-10-12T10:51:17,under_review
case_001946,2025-12-16T11:00:02,under_review
case_001947,2025-09-24T18:38:08,under_review
case_001948,2025-01-27T09:47:45,confirmed_ring
case_001949,2025-04-07T15:13:34,under_review
case_001950,2025-02-17T12:05:52,under_review
case_001951,2025-01-20T12:16:10,confirmed_ring
case_001952,2025-08-04T13:50:57,confirmed_ring
case_001953,2025-05-26T18:07:47,confirmed_ring
case_001954,2025-07-17T12:42:21,under_review
case_001955,2025-06-25T09:00:59,under_review
case_001956,2025-08-22T18:30:33,under_review
case_001957,2025-01-23T13:41:36,confirmed_ring
case_001958,2025-11-17T16:58:17,under_review
case_001959,2025-01-27T13:57:00,confirmed_ring
case_001960,2025-12-23T11:31:16,confirmed_ring
case_001961,2025-11-03T09:57:51,under_review
case_001962,2025-06-09T10:41:59,confirmed_ring
case_001963,2025-03-24T13:52:36,confirmed_ring
case_001964,2025-02-03T11:06:50,under_review
case_001965,2025-12-11T09:30:03,under_review
case_001966,2025-06-16T12:13:08,under_review
case_001967,2025-04-24T12:30:28,confirmed_ring
case_001968,2025-11-17T17:57:54,under_review
case_001969,2025-11-03T11:24:17,under_review
case_001970,2025-05-21T16:23:41,confirmed_ring
case_001971,2025-09-03T13:20:09,confirmed_ring
case_001972,2025-06-19T11:24:06,confirmed_ring
case_001973,2025-05-21T16:54:41,confirmed_ring
case_001974,2025-05-07T14:03:38,under_review
case_001975,2025-12-08T16:00:02,under_review
case_001976,2025-12-01T10:53:10,confirmed_ring
case_001977,2025-02-03T09:38:11,confirmed_ring
case_001978,2025-12-27T13:21:17,under_review
case_001979,2025-04-14T16:01:31,confirmed_ring
case_001980,2025-12-08T14:20:48,under_review
case_001981,2025-12-08T17:16:56,under_review
case_001982,2025-02-04T14:11:25,confirmed_ring
case_001983,2025-02-19T16:05:42,confirmed_ring
case_001984,2025-11-18T17:53:15,confirmed_ring
case_001985,2025-08-11T17:55:12,confirmed_ring
case_001986,2025-03-11T14:54:13,under_review
case_001987,2025-06-26T15:14:44,confirmed_ring
case_001988,2025-11-17T12:46:55,confirmed_ring
case_001989,2025-07-15T13:32:03,confirmed_ring
case_001990,2025-10-20T09:40:05,confirmed_ring
case_001991,2025-12-07T14:49:02,under_review
case_001992,2025-03-25T16:57:38,under_review
case_001993,2025-01-20T18:40:34,under_review
case_001994,2025-01-30T18:45:25,confirmed_ring
case_001995,2025-03-03T10:18:32,under_review
case_001996,2025-02-07T17:24:16,confirmed_ring
case_001997,2025-07-07T12:13:55,under_review
case_001998,2025-05-22T09:13:26,confirmed_ring
case_001999,2025-11-26T17:54:18,under_review
case_002000,2025-07-14T12:50:37,confirmed_ring
case_002001,2025-11-14T17:32:49,under_review
case_002002,2025-07-10T17:26:26,confirmed_ring
case_002003,2025-07-14T11:12:00,confirmed_ring
case_002004,2025-04-21T15:58:34,under_review
case_002005,2025-02-07T09:42:29,under_review
case_002006,2025-01-22T11:28:22,confirmed_ring
case_002007,2025-07-17T14:10:09,confirmed_ring
case_002008,2025-04-17T10:56:53,under_review
case_002009,2025-12-08T17:32:34,confirmed_ring
case_002010,2025-12-15T18:26:48,under_review
case_002011,2025-09-29T14:57:19,under_review
case_002012,2025-12-03T17:04:02,confirmed_ring
case_002013,2025-06-23T18:47:51,confirmed_ring
case_002014,2025-12-08T12:16:16,under_review
case_002015,2025-12-30T11:09:47,under_review
case_002016,2025-01-01T16:08:50,under_review
case_002017,2025-03-03T13:17:29,confirmed_ring
case_002018,2025-11-24T12:54:30,confirmed_ring
case_002019,2025-05-28T16:15:11,under_review
case_002020,2025-06-30T12:23:58,under_review
case_002021,2025-04-14T14:56:54,under_review
case_002022,2025-12-29T10:05:40,confirmed_ring
case_002023,2025-11-06T22:53:07,under_review
case_002024,2025-02-05T05:18:24,under_review
case_002025,2025-10-16T05:47:25,under_review
case_002026,2025-07-08T08:47:06,under_review
case_002027,2025-09-20T17:27:19,under_review
case_002028,2025-04-01T23:59:33,under_review
case_002029,2025-09-09T07:27:28,under_review
case_002030,2025-07-05T04:15:19,under_review
case_002031,2025-11-11T07:57:54,under_review
case_002032,2025-04-03T21:20:12,under_review
case_002033,2025-11-10T16:58:31,under_review
case_002034,2025-01-27T06:05:37,under_review
case_002035,2025-09-23T12:01:14,under_review
case_002036,2025-05-29T21:16:02,under_review
case_002037,2025-04-15T11:39:41,under_review
case_002038,2025-06-01T20:07:32,under_review
case_002039,2025-12-24T15:08:26,under_review
case_002040,2025-08-12T23:50:56,under_review
case_002041,2025-02-02T04:36:49,under_review
case_002042,2025-01-21T05:16:09,under_review
case_002043,2025-08-25T19:17:22,under_review
case_002044,2025-12-06T18:04:08,under_review
case_002045,2025-07-23T07:24:23,under_review
case_002046,2025-04-13T09:23:04,under_review
case_002047,2025-05-23T15:58:11,under_review
case_002048,2025-11-04T16:59:59,under_review
case_002049,2025-01-02T05:24:08,under_review
case_002050,2025-05-03T09:46:41,under_review
case_002051,2025-06-25T00:19:16,under_review
case_002052,2025-11-12T13:25:25,under_review
case_002053,2025-09-20T14:20:41,under_review
case_002054,2025-01-31T09:08:38,under_review
case_002055,2025-11-23T03:42:10,under_review
case_002056,2025-12-03T19:59:30,under_review
case_002057,2025-11-06T01:43:22,under_review
case_002058,2025-09-29T05:25:32,under_review
case_002059,2025-08-11T22:52:38,under_review
case_002060,2025-11-13T03:38:39,under_review
case_002061,2025-03-19T20:39:03,under_review
case_002062,2025-10-08T08:36:41,under_review
case_002063,2025-08-10T16:23:42,under_review
case_002064,2025-04-05T03:08:55,under_review
case_002065,2025-09-30T07:36:07,under_review
case_002066,2025-05-22T09:11:58,under_review
case_002067,2025-02-28T09:31:53,under_review
case_002068,2025-02-09T09:22:36,under_review
case_002069,2025-09-09T05:24:22,under_review
case_002070,2025-10-23T10:59:32,under_review
case_002071,2025-08-27T06:16:13,under_review
case_002072,2025-03-08T01:38:13,under_review
case_002073,2025-03-07T09:18:32,under_review
case_002074,2025-06-01T22:53:38,under_review
case_002075,2025-02-23T15:26:45,under_review
case_002076,2025-09-02T23:43:32,under_review
case_002077,2025-08-04T17:28:09,under_review
case_002078,2025-05-25T14:18:06,under_review
case_002079,2025-05-01T12:06:36,under_review
case_002080,2025-12-17T03:15:36,under_review
case_002081,2025-12-23T17:59:31,under_review
case_002082,2025-12-30T06:21:37,under_review
case_002083,2025-01-22T02:56:52,under_review
case_002084,2025-11-02T08:00:48,under_review
case_002085,2025-12-04T02:10:44,under_review
case_002086,2025-09-22T10:24:03,under_review
case_002087,2025-03-02T09:26:13,under_review
case_002088,2025-08-23T07:28:39,under_review
case_002089,2025-04-17T20:26:41,under_review
case_002090,2025-10-24T01:01:11,under_review
case_002091,2025-05-20T02:15:09,under_review
case_002092,2025-09-20T12:14:46,under_review
case_002093,2025-05-21T05:51:38,under_review
case_002094,2025-10-02T09:47:14,under_review
case_002095,2025-01-02T05:39:06,under_review
case_002096,2025-03-26T12:36:27,under_review
case_002097,2025-01-01T23:53:46,under_review
case_002098,2025-02-08T21:53:49,under_review
case_002099,2025-06-05T14:35:23,under_review
case_002100,2025-09-29T07:48:59,under_review
case_002101,2025-09-11T18:45:49,under_review
case_002102,2025-04-23T18:53:19,under_review
case_002103,2025-06-24T23:00:41,under_review
case_002104,2025-05-28T20:33:21,under_review
