account_id,merchant_id,edge_timestamp
acct_000440,merchant_000033,2025-05-11T07:24:48
acct_000611,merchant_000023,2025-04-13T09:56:41
acct_000970,merchant_000071,2025-09-05T09:02:55
acct_000364,merchant_000048,2025-11-13T03:43:14
acct_001047,merchant_000054,2025-04-27T13:33:58
acct_000555,merchant_000030,2025-05-12T06:59:01
acct_000695,merchant_000026,2025-12-07T18:14:16
acct_000857,merchant_000029,2025-05-06T19:43:37
acct_001103,merchant_000061,2025-08-18T05:24:50
acct_000460,merchant_000051,2025-12-15T08:03:38
acct_000971,merchant_000061,2025-09-26T09:49:46
acct_000426,merchant_000037,2025-06-04T15:47:24
acct_000296,merchant_000045,2025-10-19T12:35:22
acct_000616,merchant_000074,2025-04-12T20:28:55
acct_000599,merchant_000080,2025-06-09T05:27:30
acct_000228,merchant_000014,2025-03-07T22:43:39
acct_000859,merchant_000036,2025-07-27T04:23:08
acct_000146,merchant_000005,2025-01-29T16:55:23
acct_000639,merchant_000020,2025-07-25T16:34:23
acct_000149,merchant_000019,2025-02-17T09:03:55
acct_000126,merchant_000063,2025-11-22T04:30:47
acct_000203,merchant_000015,2025-03-20T22:41:23
acct_001093,merchant_000041,2025-02-23T02:17:55
acct_000147,merchant_000005,2025-12-23T12:06:24
acct_000347,merchant_000016,2025-05-16T06:52:03
acct_000888,merchant_000053,2025-08-01T18:29:43
acct_000005,merchant_000037,2025-07-08T23:03:24
acct_000736,merchant_000065,2025-08-10T10:46:16
acct_001034,merchant_000024,2025-06-24T02:02:16
acct_000563,merchant_000001,2025-11-14T20:09:02
acct_000211,merchant_000053,2025-07-30T07:06:09
acct_000331,merchant_000071,2025-02-27T12:14:08
acct_000395,merchant_000077,2025-04-26T09:44:03
acct_000468,merchant_000015,2025-12-30T12:16:07
acct_000908,merchant_000076,2025-02-20T23:21:26
acct_000084,merchant_000004,2025-02-19T13:33:29
acct_000259,merchant_000034,2025-04-22T19:31:37
acct_001045,merchant_000003,2025-05-30T17:21:42
acct_000237,merchant_000080,2025-10-09T17:04:53
acct_000627,merchant_000024,2025-08-12T15:53:38
acct_000100,merchant_000059,2025-04-04T10:29:12
acct_000849,merchant_000054,2025-09-15T19:49:48
acct_000815,merchant_000059,2025-10-28T13:00:35
acct_000010,merchant_000059,2025-10-03T12:26:30
acct_000578,merchant_000064,2025-08-07T16:28:06
acct_000693,merchant_000029,2025-11-26T10:56:52
acct_000287,merchant_000080,2025-08-22T01:17:01
acct_001110,merchant_000046,2025-09-23T19:58:29
acct_000812,merchant_000005,2025-03-25T16:07:43
acct_000857,merchant_000007,2025-02-11T06:15:20
acct_000127,merchant_000024,2025-10-03T05:52:19
acct_000576,merchant_000048,2025-05-18T10:33:44
acct_000705,merchant_000011,2025-05-30T13:07:10
acct_000590,merchant_000016,2025-08-27T19:38:40
acct_001022,merchant_000044,2025-01-23T16:27:05
acct_000328,merchant_000062,2025-08-01T14:30:37
acct_000905,merchant_000055,2025-03-21T10:03:26
acct_000283,merchant_000037,2025-09-09T07:36:35
acct_000395,merchant_000032,2025-06-26T03:26:49
acct_000294,merchant_000077,2025-09-13T19:34:51
acct_000529,merchant_000026,2025-11-08T06:01:51
acct_000194,merchant_000004,2025-11-13T07:55:27
acct_000452,merchant_000063,2025-03-13T02:25:01
acct_000962,merchant_000057,2025-07-18T13:44:52
acct_000045,merchant_000041,2025-01-03T06:11:10
acct_000864,merchant_000054,2025-10-04T02:38:43
acct_000442,merchant_000018,2025-01-29T07:56:09
acct_001011,merchant_000037,2025-12-20T16:24:43
acct_000107,merchant_000030,2025-09-10T07:55:23
acct_000320,merchant_000035,2025-05-03T23:26:57
acct_001066,merchant_000015,2025-01-27T03:52:27
acct_001113,merchant_000055,2025-11-26T18:19:41
acct_000831,merchant_000027,2025-05-29T00:57:13
acct_000050,merchant_000036,2025-08-09T16:33:36
acct_000441,merchant_000010,2025-02-12T01:15:14
acct_001073,merchant_000037,2025-04-10T03:23:25
acct_000697,merchant_000043,2025-03-16T03:37:00
acct_001036,merchant_000080,2025-09-06T05:25:08
acct_001080,merchant_000062,2025-09-30T12:34:02
acct_000963,merchant_000075,2025-10-13T18:33:19
acct_000058,merchant_000048,2025-03-15T15:07:08
acct_000757,merchant_000032,2025-08-13T16:02:00
acct_000959,merchant_000006,2025-01-26T20:09:32
acct_000415,merchant_000044,2025-03-21T10:09:28
acct_000760,merchant_000017,2025-12-06T17:36:48
acct_000391,merchant_000061,2025-02-18T13:39:32
acct_000238,merchant_000038,2025-02-24T10:50:18
acct_000018,merchant_000019,2025-01-29T10:07:06
acct_000715,merchant_000061,2025-02-06T11:32:37
acct_000973,merchant_000079,2025-06-18T17:51:24
acct_000774,merchant_000025,2025-04-22T16:21:57
acct_000747,merchant_000080,2025-03-19T18:50:42
acct_000583,merchant_000054,2025-01-20T10:40:31
acct_000197,merchant_000020,2025-06-12T17:54:47
acct_000934,merchant_000029,2025-05-04T17:58:55
acct_000967,merchant_000050,2025-04-05T03:56:48
acct_001014,merchant_000055,2025-05-22T16:48:30
acct_000341,merchant_000038,2025-01-02T00:21:42
acct_000773,merchant_000076,2025-01-10T08:30:50
acct_000117,merchant_000054,2025-11-25T04:07:03
acct_000078,merchant_000076,2025-04-02T04:27:31
acct_000473,merchant_000009,2025-05-11T03:23:07
acct_000538,merchant_000054,2025-06-14T22:28:04
acct_000879,merchant_000074,2025-04-28T17:05:42
acct_000435,merchant_000064,2025-12-28T03:00:12
acct_000632,merchant_000078,2025-04-01T09:40:18
acct_000981,merchant_000062,2025-06-04T14:49:34
acct_001078,merchant_000051,2025-12-08T09:47:08
acct_000910,merchant_000002,2025-08-10T07:37:44
acct_001102,merchant_000075,2025-08-15T16:46:37
acct_000312,merchant_000049,2025-04-26T02:30:57
acct_000596,merchant_000014,2025-12-13T09:29:54
acct_000722,merchant_000069,2025-07-26T22:46:19
acct_000740,merchant_000034,2025-04-15T18:26:09
acct_000102,merchant_000019,2025-08-17T23:56:30
acct_000074,merchant_000074,2025-10-20T21:58:57
acct_000836,merchant_000072,2025-01-07T02:07:22
acct_000536,merchant_000055,2025-02-23T22:34:29
acct_000669,merchant_000036,2025-04-29T11:30:36
acct_001112,merchant_000047,2025-09-08T20:36:31
acct_000858,merchant_000026,2025-09-16T17:57:58
acct_000879,merchant_000064,2025-03-25T19:43:17
acct_000944,merchant_000061,2025-01-02T18:38:45
acct_000616,merchant_000077,2025-09-26T04:00:31
acct_000066,merchant_000052,2025-06-29T23:57:24
acct_000291,merchant_000001,2025-04-04T20:42:21
acct_000048,merchant_000013,2025-05-02T00:48:21
acct_000477,merchant_000080,2025-11-30T09:32:36
acct_000060,merchant_000052,2025-05-20T00:31:10
acct_000705,merchant_000068,2025-05-22T03:51:16
acct_000532,merchant_000075,2025-04-01T03:47:51
acct_000451,merchant_000054,2025-02-22T16:55:54
acct_000288,merchant_000061,2025-05-26T11:04:32
acct_000029,merchant_000030,2025-02-02T13:24:38
acct_001012,merchant_000005,2025-10-04T14:54:07
acct_000205,merchant_000036,2025-10-31T13:27:21
acct_000186,merchant_000008,2025-02-26T09:49:30
acct_000487,merchant_000017,2025-07-03T01:35:10
acct_000050,merchant_000025,2025-12-14T16:48:07
acct_000079,merchant_000062,2025-07-07T19:53:24
acct_000260,merchant_000009,2025-12-20T07:02:12
acct_000110,merchant_000080,2025-03-02T10:28:53
acct_000892,merchant_000046,2025-02-23T04:05:03
acct_000166,merchant_000008,2025-04-09T18:12:22
acct_001067,merchant_000072,2025-08-27T00:48:29
acct_000098,merchant_000035,2025-06-08T11:38:45
acct_001035,merchant_000032,2025-11-19T09:08:05
acct_000124,merchant_000021,2025-02-27T19:49:22
acct_000793,merchant_000029,2025-06-11T07:12:40
acct_000503,merchant_000060,2025-10-18T21:59:21
acct_000019,merchant_000031,2025-04-15T11:12:29
acct_000014,merchant_000015,2025-12-09T14:15:24
acct_000861,merchant_000045,2025-05-12T10:24:37
acct_000239,merchant_000019,2025-11-25T17:33:15
acct_000449,merchant_000064,2025-03-22T13:47:26
acct_000287,merchant_000049,2025-01-27T17:42:20
acct_000608,merchant_000054,2025-10-30T14:04:02
acct_000813,merchant_000027,2025-12-11T13:04:17
acct_000794,merchant_000003,2025-03-26T01:27:57
acct_000467,merchant_000011,2025-10-25T07:03:00
acct_000119,merchant_000029,2025-04-19T19:16:34
acct_000255,merchant_000012,2025-07-28T08:17:45
acct_000918,merchant_000033,2025-11-20T08:40:52
acct_000277,merchant_000015,2025-04-19T09:57:13
acct_000209,merchant_000064,2025-03-24T01:04:46
acct_000193,merchant_000047,2025-11-20T10:17:13
acct_000841,merchant_000065,2025-01-28T14:03:11
acct_000425,merchant_000055,2025-07-11T18:05:55
acct_000864,merchant_000010,2025-07-02T14:38:30
acct_000497,merchant_000077,2025-05-19T17:52:40
acct_000481,merchant_000020,2025-07-07T02:58:21
acct_000378,merchant_000033,2025-11-20T03:28:04
acct_000077,merchant_000051,2025-04-01T14:14:34
acct_000798,merchant_000078,2025-04-05T02:58:20
acct_000627,merchant_000069,2025-06-30T12:22:46
acct_000386,merchant_000054,2025-06-05T12:33:30
acct_000059,merchant_000016,2025-07-05T22:56:33
acct_000350,merchant_000030,2025-11-11T20:48:57
acct_000193,merchant_000038,2025-04-15T06:11:11
acct_000323,merchant_000001,2025-09-28T23:05:50
acct_000134,merchant_000002,2025-08-26T22:40:17
acct_000656,merchant_000039,2025-11-22T17:54:34
acct_000145,merchant_000041,2025-05-29T20:54:09
acct_000984,merchant_000056,2025-08-15T10:45:20
acct_000134,merchant_000078,2025-09-20T20:18:04
acct_000364,merchant_000035,2025-06-09T06:30:58
acct_001079,merchant_000005,2025-07-17T04:23:23
acct_000274,merchant_000003,2025-06-24T16:07:49
acct_001072,merchant_000062,2025-11-24T14:15:02
acct_000197,merchant_000006,2025-04-11T10:27:34
acct_000933,merchant_000037,2025-10-15T05:18:34
acct_000529,merchant_000014,2025-06-27T16:55:05
acct_000902,merchant_000028,2025-11-07T01:49:16
acct_000735,merchant_000001,2025-09-11T10:51:07
acct_000535,merchant_000027,2025-04-21T07:52:44
acct_000570,merchant_000043,2025-10-31T12:28:45
acct_000542,merchant_000056,2025-01-29T00:01:47
acct_000267,merchant_000069,2025-05-06T17:20:46
acct_000511,merchant_000074,2025-04-05T22:50:50
acct_000453,merchant_000003,2025-10-26T22:52:27
acct_001032,merchant_000059,2025-05-17T00:49:44
acct_000398,merchant_000039,2025-09-22T02:05:08
acct_000477,merchant_000020,2025-03-18T04:29:43
acct_000915,merchant_000060,2025-06-29T05:57:55
acct_000642,merchant_000078,2025-07-09T16:04:39
acct_000585,merchant_000018,2025-08-17T03:16:26
acct_000976,merchant_000072,2025-07-04T14:18:05
acct_000912,merchant_000012,2025-01-30T12:39:48
acct_000067,merchant_000005,2025-11-06T06:08:07
acct_001076,merchant_000047,2025-04-06T12:54:10
acct_000162,merchant_000040,2025-08-16T03:47:47
acct_000209,merchant_000058,2025-11-02T20:32:54
acct_001046,merchant_000001,2025-04-19T23:58:45
acct_000033,merchant_000048,2025-06-06T22:38:05
acct_000477,merchant_000074,2025-10-01T13:13:11
acct_001096,merchant_000009,2025-04-09T09:38:36
acct_000185,merchant_000044,2025-03-07T02:42:03
acct_000212,merchant_000029,2025-11-01T02:56:15
acct_001018,merchant_000027,2025-02-05T00:28:09
acct_000431,merchant_000047,2025-09-05T15:45:08
acct_000156,merchant_000043,2025-05-21T04:49:09
acct_000188,merchant_000008,2025-03-18T03:34:45
acct_000758,merchant_000007,2025-11-23T09:14:57
acct_000186,merchant_000012,2025-03-18T08:50:05
acct_000080,merchant_000038,2025-01-04T23:39:20
acct_000641,merchant_000056,2025-04-03T04:33:00
acct_000833,merchant_000008,2025-06-11T22:29:54
acct_000784,merchant_000003,2025-01-23T20:44:24
acct_000829,merchant_000065,2025-12-26T06:08:22
acct_000782,merchant_000025,2025-09-03T05:19:40
acct_000721,merchant_000071,2025-09-01T14:50:03
acct_000696,merchant_000033,2025-11-09T15:43:00
acct_000092,merchant_000003,2025-10-02T09:01:46
acct_000373,merchant_000046,2025-11-26T00:27:40
acct_000527,merchant_000075,2025-07-16T03:29:43
acct_000726,merchant_000029,2025-07-19T22:30:04
acct_000487,merchant_000007,2025-06-11T19:50:11
acct_000397,merchant_000036,2025-07-07T04:30:48
acct_000346,merchant_000010,2025-08-17T19:00:31
acct_000491,merchant_000053,2025-07-04T04:09:49
acct_001046,merchant_000053,2025-11-21T04:05:25
acct_001096,merchant_000068,2025-12-18T22:42:20
acct_000086,merchant_000066,2025-05-14T03:34:31
acct_001029,merchant_000036,2025-05-06T19:24:43
acct_000301,merchant_000026,2025-02-01T12:28:29
acct_001001,merchant_000036,2025-02-03T18:45:52
acct_000242,merchant_000043,2025-03-29T00:00:55
acct_000826,merchant_000055,2025-04-03T06:25:57
acct_000393,merchant_000074,2025-07-04T15:02:56
acct_000441,merchant_000062,2025-05-29T04:29:38
acct_000170,merchant_000002,2025-11-05T05:12:14
acct_001080,merchant_000014,2025-12-27T14:39:22
acct_000084,merchant_000052,2025-09-03T19:54:48
acct_000613,merchant_000068,2025-11-15T20:22:59
acct_000088,merchant_000042,2025-10-08T15:37:53
acct_000285,merchant_000050,2025-03-12T20:01:33
acct_000914,merchant_000062,2025-11-19T09:25:42
acct_000990,merchant_000020,2025-08-11T08:53:38
acct_000880,merchant_000023,2025-07-21T22:52:36
acct_000718,merchant_000075,2025-12-15T16:56:44
acct_001100,merchant_000014,2025-05-11T14:24:32
acct_000494,merchant_000045,2025-03-23T18:05:11
acct_000517,merchant_000037,2025-08-27T16:07:43
acct_000355,merchant_000060,2025-07-14T08:49:33
acct_000674,merchant_000080,2025-09-16T08:01:57
acct_000705,merchant_000039,2025-11-20T10:51:30
acct_001088,merchant_000025,2025-06-09T10:33:11
acct_000953,merchant_000076,2025-06-22T15:51:48
acct_000503,merchant_000045,2025-10-05T03:38:53
acct_000825,merchant_000004,2025-03-16T03:54:31
acct_000553,merchant_000056,2025-09-30T03:16:07
acct_000748,merchant_000075,2025-06-14T18:01:18
acct_000730,merchant_000006,2025-07-09T22:16:27
acct_000398,merchant_000025,2025-01-19T07:16:04
acct_000830,merchant_000073,2025-06-10T19:11:30
acct_000023,merchant_000030,2025-11-09T11:20:51
acct_000702,merchant_000031,2025-12-15T07:57:47
acct_001072,merchant_000014,2025-02-04T08:30:46
acct_000661,merchant_000011,2025-12-25T13:31:37
acct_000808,merchant_000035,2025-05-27T14:57:00
acct_001091,merchant_000049,2025-12-24T19:45:25
acct_001106,merchant_000028,2025-06-22T15:35:30
acct_000533,merchant_000022,2025-01-11T20:03:31
acct_000200,merchant_000022,2025-07-30T09:02:05
acct_000989,merchant_000002,2025-06-13T19:20:52
acct_000765,merchant_000062,2025-09-25T14:20:42
acct_001058,merchant_000039,2025-02-09T23:49:29
acct_000673,merchant_000060,2025-04-26T22:19:14
acct_000470,merchant_000015,2025-10-01T20:38:16
acct_000814,merchant_000051,2025-06-30T09:53:26
acct_000816,merchant_000022,2025-06-05T22:31:21
acct_000022,merchant_000026,2025-10-28T02:06:37
acct_000491,merchant_000062,2025-05-01T23:22:31
acct_000167,merchant_000020,2025-12-20T18:02:12
acct_001010,merchant_000004,2025-03-16T15:51:31
acct_000783,merchant_000051,2025-04-09T09:34:47
acct_000531,merchant_000059,2025-10-24T16:39:38
acct_000665,merchant_000011,2025-09-06T04:24:12
acct_000925,merchant_000034,2025-12-04T04:57:59
acct_000899,merchant_000070,2025-02-06T00:18:10
acct_000738,merchant_000053,2025-11-20T02:23:01
acct_000857,merchant_000066,2025-08-08T12:44:20
acct_000051,merchant_000078,2025-07-17T01:58:08
acct_000373,merchant_000067,2025-02-21T08:20:58
acct_000084,merchant_000053,2025-02-26T01:06:50
acct_000897,merchant_000017,2025-08-04T02:42:34
acct_000395,merchant_000028,2025-08-28T12:49:49
acct_000774,merchant_000001,2025-06-04T21:20:01
acct_000626,merchant_000044,2025-04-05T03:42:19
acct_000689,merchant_000044,2025-04-06T07:22:37
acct_000294,merchant_000042,2025-04-07T03:37:29
acct_000869,merchant_000070,2025-06-04T03:15:31
acct_000428,merchant_000073,2025-07-23T16:32:24
acct_000635,merchant_000023,2025-08-12T19:17:35
acct_000040,merchant_000023,2025-07-24T16:39:29
acct_000008,merchant_000047,2025-04-26T13:26:11
acct_000114,merchant_000017,2025-12-06T14:25:43
acct_000917,merchant_000007,2025-03-31T06:00:04
acct_000387,merchant_000048,2025-07-17T04:00:02
acct_000532,merchant_000020,2025-03-30T23:33:11
acct_000943,merchant_000006,2025-10-08T12:56:50
acct_000151,merchant_000072,2025-03-02T02:15:25
acct_000405,merchant_000065,2025-03-04T17:31:30
acct_000433,merchant_000077,2025-03-06T00:44:02
acct_000958,merchant_000021,2025-05-30T16:55:23
acct_000963,merchant_000060,2025-07-06T10:04:39
acct_000624,merchant_000022,2025-08-23T09:58:18
acct_000089,merchant_000007,2025-10-24T06:44:09
acct_000858,merchant_000007,2025-08-09T10:38:26
acct_000344,merchant_000017,2025-05-23T03:03:46
acct_000550,merchant_000043,2025-02-27T14:20:06
acct_000135,merchant_000054,2025-08-10T23:29:31
acct_001104,merchant_000079,2025-06-12T01:06:38
acct_000484,merchant_000006,2025-10-07T12:07:02
acct_000833,merchant_000039,2025-02-26T13:32:48
acct_000582,merchant_000016,2025-06-05T13:25:06
acct_000549,merchant_000040,2025-03-31T18:55:06
acct_000358,merchant_000029,2025-05-10T20:35:25
acct_000477,merchant_000027,2025-01-20T14:26:53
acct_000520,merchant_000069,2025-05-26T08:48:19
acct_000271,merchant_000063,2025-10-03T05:34:45
acct_000613,merchant_000010,2025-01-31T13:30:07
acct_000073,merchant_000010,2025-08-16T17:28:53
acct_000636,merchant_000079,2025-10-04T21:10:52
acct_001055,merchant_000032,2025-01-07T18:38:25
acct_000487,merchant_000001,2025-06-27T22:44:48
acct_001026,merchant_000077,2025-06-22T23:21:35
acct_000087,merchant_000011,2025-12-22T22:01:56
acct_001052,merchant_000013,2025-07-28T22:01:45
acct_001072,merchant_000061,2025-10-02T20:26:34
acct_000718,merchant_000049,2025-05-10T17:46:15
acct_001000,merchant_000071,2025-02-13T14:20:15
acct_000458,merchant_000029,2025-01-20T07:23:41
acct_000582,merchant_000060,2025-12-13T07:14:05
acct_000921,merchant_000044,2025-10-24T06:23:03
acct_000749,merchant_000032,2025-12-26T16:08:29
acct_000067,merchant_000045,2025-06-16T10:07:00
acct_000330,merchant_000037,2025-08-01T15:07:30
acct_000595,merchant_000008,2025-05-13T20:37:02
acct_000939,merchant_000062,2025-02-22T11:15:58
acct_000122,merchant_000011,2025-04-24T00:46:47
acct_000570,merchant_000073,2025-09-08T00:49:07
acct_000774,merchant_000020,2025-06-25T16:07:46
acct_000588,merchant_000060,2025-06-25T09:17:26
acct_001058,merchant_000002,2025-05-11T19:20:10
acct_001080,merchant_000063,2025-09-04T13:33:46
acct_000662,merchant_000039,2025-04-28T15:31:16
acct_000805,merchant_000032,2025-12-04T05:12:06
acct_001092,merchant_000049,2025-09-21T17:06:40
acct_000785,merchant_000059,2025-12-28T10:33:37
acct_000257,merchant_000077,2025-02-25T12:59:32
acct_000191,merchant_000067,2025-02-10T06:02:15
acct_000645,merchant_000001,2025-05-01T06:46:42
acct_000792,merchant_000065,2025-06-28T04:03:30
acct_000313,merchant_000077,2025-04-15T09:20:03
acct_001076,merchant_000032,2025-08-25T07:14:42
acct_000829,merchant_000050,2025-01-07T13:43:07
acct_000713,merchant_000031,2025-02-04T00:23:22
acct_000194,merchant_000051,2025-01-15T13:04:35
acct_000776,merchant_000066,2025-04-08T23:50:43
acct_000934,merchant_000057,2025-07-08T20:31:10
acct_000076,merchant_000015,2025-12-28T18:55:48
acct_000049,merchant_000035,2025-04-22T07:26:10
acct_001063,merchant_000053,2025-09-30T08:51:59
acct_000114,merchant_000075,2025-03-11T22:46:06
acct_000935,merchant_000028,2025-08-09T13:26:41
acct_000715,merchant_000032,2025-11-21T12:17:48
acct_000161,merchant_000026,2025-11-04T04:56:32
acct_000979,merchant_000060,2025-08-24T22:32:34
acct_000539,merchant_000027,2025-11-15T07:19:17
acct_000203,merchant_000075,2025-02-28T14:38:01
acct_000798,merchant_000011,2025-11-01T09:16:51
acct_000942,merchant_000033,2025-10-27T13:11:12
acct_001049,merchant_000068,2025-11-28T13:00:31
acct_000447,merchant_000034,2025-07-25T12:44:14
acct_000650,merchant_000017,2025-01-28T21:25:36
acct_000815,merchant_000050,2025-01-25T12:25:08
acct_000239,merchant_000055,2025-07-16T19:11:11
acct_000139,merchant_000044,2025-02-24T08:04:27
acct_000493,merchant_000078,2025-11-25T10:37:48
acct_000527,merchant_000036,2025-10-23T04:50:15
acct_000153,merchant_000029,2025-01-18T23:50:49
acct_000650,merchant_000050,2025-09-29T07:25:40
acct_000366,merchant_000028,2025-02-26T14:31:39
acct_001003,merchant_000059,2025-12-23T02:35:56
acct_000300,merchant_000035,2025-09-22T22:28:05
acct_000949,merchant_000021,2025-05-22T15:52:58
acct_000741,merchant_000005,2025-10-16T14:20:15
acct_000351,merchant_000067,2025-07-23T19:09:17
acct_000715,merchant_000061,2025-02-21T22:29:39
acct_001004,merchant_000051,2025-05-07T16:50:37
acct_000067,merchant_000069,2025-10-26T11:43:02
acct_000926,merchant_000042,2025-01-15T20:51:16
acct_000563,merchant_000027,2025-08-12T01:00:35
acct_000852,merchant_000055,2025-11-23T07:32:48
acct_000003,merchant_000033,2025-01-25T23:06:38
acct_000589,merchant_000071,2025-01-11T16:01:57
acct_000606,merchant_000001,2025-05-04T10:35:14
acct_000400,merchant_000043,2025-05-25T15:44:43
acct_000396,merchant_000039,2025-04-02T06:28:02
acct_000697,merchant_000006,2025-10-27T15:43:27
acct_001113,merchant_000052,2025-01-16T16:20:21
acct_000242,merchant_000040,2025-11-18T02:29:44
acct_000747,merchant_000046,2025-08-07T20:29:18
acct_000458,merchant_000043,2025-07-01T15:36:52
acct_000731,merchant_000005,2025-11-06T21:49:33
acct_000401,merchant_000010,2025-02-20T10:47:58
acct_001016,merchant_000015,2025-10-18T09:04:45
acct_000673,merchant_000029,2025-03-24T00:56:01
acct_000749,merchant_000051,2025-07-19T01:07:17
acct_000018,merchant_000064,2025-08-17T02:49:47
acct_000518,merchant_000006,2025-06-25T12:00:30
acct_000584,merchant_000046,2025-08-09T14:33:49
acct_001056,merchant_000043,2025-09-01T09:01:52
acct_000923,merchant_000064,2025-05-09T02:34:15
acct_000432,merchant_000060,2025-06-30T20:33:41
acct_000795,merchant_000026,2025-10-05T20:54:40
acct_000267,merchant_000024,2025-03-29T01:46:22
acct_000923,merchant_000007,2025-03-15T03:46:41
acct_000069,merchant_000041,2025-05-23T23:21:17
acct_000516,merchant_000040,2025-04-14T02:20:59
acct_000191,merchant_000054,2025-05-07T04:32:45
acct_000747,merchant_000054,2025-08-05T11:52:41
acct_000682,merchant_000028,2025-10-02T01:32:00
acct_000840,merchant_000034,2025-09-21T10:54:20
acct_000292,merchant_000003,2025-03-13T08:35:48
acct_000885,merchant_000044,2025-09-21T09:25:27
acct_000152,merchant_000031,2025-10-21T04:15:49
acct_000301,merchant_000029,2025-01-10T15:59:47
acct_000949,merchant_000024,2025-06-26T07:51:58
acct_000298,merchant_000020,2025-03-03T15:55:53
acct_000109,merchant_000054,2025-05-23T00:20:11
acct_000040,merchant_000057,2025-03-02T10:35:26
acct_000954,merchant_000071,2025-12-18T21:50:19
acct_000939,merchant_000019,2025-12-18T10:06:37
acct_000280,merchant_000052,2025-09-24T19:27:58
acct_001010,merchant_000055,2025-01-13T22:08:56
acct_000823,merchant_000074,2025-11-22T11:47:09
acct_000538,merchant_000031,2025-05-25T21:21:48
acct_000536,merchant_000057,2025-01-02T01:45:13
acct_000212,merchant_000008,2025-04-21T16:13:04
acct_000602,merchant_000042,2025-01-27T03:58:04
acct_000471,merchant_000002,2025-09-19T23:33:11
acct_000684,merchant_000042,2025-08-20T01:49:48
acct_000529,merchant_000011,2025-06-07T01:52:24
acct_000751,merchant_000031,2025-06-28T02:19:51
acct_000772,merchant_000041,2025-05-14T09:41:56
acct_000801,merchant_000036,2025-04-16T23:20:03
acct_000729,merchant_000043,2025-01-11T09:52:47
acct_000904,merchant_000012,2025-09-26T13:00:32
acct_001048,merchant_000077,2025-03-28T08:39:42
acct_000407,merchant_000002,2025-12-07T19:40:46
acct_000336,merchant_000071,2025-12-02T17:22:48
acct_001106,merchant_000050,2025-01-02T21:51:23
acct_000972,merchant_000056,2025-01-31T11:53:02
acct_000371,merchant_000080,2025-12-24T02:12:05
acct_000571,merchant_000058,2025-10-22T13:39:18
acct_000437,merchant_000043,2025-08-22T19:40:13
acct_001057,merchant_000036,2025-11-23T19:14:48
acct_000834,merchant_000047,2025-06-09T01:39:03
acct_000058,merchant_000067,2025-01-12T18:00:22
acct_000361,merchant_000053,2025-09-04T21:31:25
acct_000216,merchant_000027,2025-07-31T02:46:42
acct_000654,merchant_000043,2025-07-19T11:05:37
acct_000351,merchant_000049,2025-06-18T01:54:25
acct_001078,merchant_000065,2025-12-12T20:37:59
acct_000163,merchant_000079,2025-07-29T20:50:14
acct_000426,merchant_000067,2025-06-19T12:16:37
acct_000693,merchant_000068,2025-06-29T17:18:51
acct_000897,merchant_000053,2025-03-12T16:19:56
acct_000755,merchant_000055,2025-03-09T08:59:25
acct_000115,merchant_000044,2025-07-26T02:51:37
acct_000260,merchant_000058,2025-12-25T08:56:28
acct_000841,merchant_000075,2025-11-06T01:03:22
acct_001101,merchant_000054,2025-09-05T15:09:33
acct_000704,merchant_000039,2025-04-19T04:09:26
acct_000366,merchant_000037,2025-07-31T09:49:52
acct_000332,merchant_000041,2025-08-15T07:00:22
acct_000662,merchant_000017,2025-10-07T00:04:26
acct_000295,merchant_000046,2025-06-14T18:44:50
acct_000405,merchant_000003,2025-02-20T05:10:01
acct_000750,merchant_000060,2025-09-28T14:59:49
acct_000492,merchant_000011,2025-06-22T02:05:19
acct_000329,merchant_000019,2025-11-11T04:28:26
acct_000379,merchant_000063,2025-04-25T17:17:32
acct_000537,merchant_000066,2025-10-11T18:09:42
acct_000346,merchant_000002,2025-10-14T03:19:49
acct_000182,merchant_000047,2025-10-07T00:15:14
acct_000980,merchant_000031,2025-12-18T04:06:17
acct_000418,merchant_000034,2025-11-08T02:16:38
acct_000876,merchant_000024,2025-07-11T16:23:41
acct_000418,merchant_000006,2025-02-05T19:59:24
acct_000144,merchant_000039,2025-11-11T09:44:04
acct_000445,merchant_000072,2025-10-10T08:41:27
acct_001002,merchant_000062,2025-02-03T00:58:01
acct_000326,merchant_000035,2025-11-07T07:20:27
acct_000801,merchant_000059,2025-05-15T15:58:01
acct_000428,merchant_000026,2025-09-15T03:33:51
acct_000901,merchant_000074,2025-08-26T16:44:00
acct_000576,merchant_000051,2025-06-04T06:17:40
acct_001010,merchant_000067,2025-11-14T23:41:47
acct_000611,merchant_000052,2025-05-12T03:04:54
acct_000011,merchant_000068,2025-11-27T11:07:50
acct_000231,merchant_000074,2025-06-13T10:25:30
acct_000423,merchant_000026,2025-06-03T22:31:20
acct_000863,merchant_000062,2025-10-04T09:37:46
acct_000682,merchant_000074,2025-06-21T18:12:29
acct_000552,merchant_000048,2025-06-20T15:37:12
acct_001104,merchant_000040,2025-05-31T04:24:09
acct_000777,merchant_000023,2025-10-15T23:27:11
acct_000056,merchant_000041,2025-04-20T01:20:12
acct_000848,merchant_000020,2025-03-27T15:38:32
acct_000912,merchant_000030,2025-07-27T19:18:02
acct_000397,merchant_000011,2025-06-07T19:48:22
acct_000950,merchant_000023,2025-11-11T18:08:11
acct_000728,merchant_000055,2025-08-12T17:26:00
acct_000703,merchant_000002,2025-02-13T14:12:30
