TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C11,C13,C14,D1,D2,D3,D4,D10,D15,V1,V12,V29,V44,V75,V281,V283,V307,DeviceType,DeviceInfo,id_01,id_12,id_30,id_31
3006792,0,13093150,259.57,W,2438,170.0,150.0,visa,126.0,credit,126.0,87.0,12.0,hotmail.com,hotmail.com,0,1,0,0,1,2,0,14.0,0.0,,,,0.0,,0.0,0.0,1.0,0.0,1.0,3.0,250.0,nan,Dev_763,,Found,nan,nan
3006793,0,13093890,134.4,W,2190,,150.0,visa,226.0,credit,299.0,87.0,0.0,yahoo.com,nan,3,1,0,2,1,2,1,5.0,10.0,2.0,,,300.0,,1.0,,0.0,2.0,0.0,0.0,0.0,desktop,Dev_889,,NotFound,nan,nan
3006794,0,13095114,370.27,W,2613,111.0,150.0,visa,117.0,debit,126.0,87.0,,gmail.com,anonymous.com,0,2,0,3,0,2,0,0.0,10.0,2.0,,,45.0,,1.0,2.0,0.0,1.0,0.0,0.0,50.0,desktop,Dev_336,-10.0,nan,Android 7.0,nan
3006795,0,13095767,31.59,W,1484,224.0,150.0,visa,226.0,credit,299.0,87.0,,gmail.com,yahoo.com,2,2,2,5,1,3,0,180.0,0.0,,1.0,3.0,,1.0,0.0,0.0,,,0.0,0.0,0.0,mobile,Dev_571,,NotFound,nan,nan
3006796,0,13102104,74.37,W,1435,224.0,150.0,visa,117.0,debit,299.0,87.0,,gmail.com,gmail.com,3,2,0,3,3,2,2,14.0,1.0,,,,300.0,,2.0,,,0.0,0.0,0.0,50.0,nan,Dev_980,,NotFound,nan,nan
3006797,0,13102833,69.64,W,2710,170.0,150.0,visa,226.0,debit,204.0,,,hotmail.com,yahoo.com,0,0,3,0,0,2,3,45.0,,,90.0,,,,1.0,0.0,,0.0,0.0,1.0,50.0,nan,Dev_971,,Found,nan,chrome 63.0
3006798,0,13103033,89.15,C,2555,555.0,185.0,visa,166.0,debit,,87.0,12.0,gmail.com,nan,2,3,1,1,0,1,2,45.0,1.0,2.0,,3.0,300.0,,0.0,0.0,0.0,,0.0,1.0,1000.0,mobile,Dev_94,,NotFound,nan,nan
3006799,0,13104487,13.46,C,2631,321.0,150.0,visa,117.0,debit,126.0,87.0,0.0,yahoo.com,gmail.com,1,2,0,2,3,1,0,1.0,200.0,30.0,90.0,,300.0,,1.0,,0.0,0.0,0.0,3.0,50.0,desktop,Dev_250,,NotFound,nan,nan
3006800,0,13104601,75.33,W,2504,170.0,150.0,visa,226.0,credit,325.0,,,yahoo.com,yahoo.com,0,5,1,2,1,1,3,180.0,60.0,,,120.0,,,,0.0,,0.0,1.0,0.0,0.0,nan,Dev_842,,nan,nan,nan
3006801,0,13104828,13.89,W,1179,170.0,150.0,visa,166.0,debit,204.0,87.0,5.0,hotmail.com,anonymous.com,3,1,2,0,0,1,1,0.0,60.0,,,0.0,5.0,1.0,0.0,,0.0,,0.0,0.0,0.0,nan,Dev_315,-5.0,nan,iOS 11.1.2,nan
3006802,0,13105309,98.91,H,2630,321.0,150.0,mastercard,226.0,debit,204.0,87.0,,gmail.com,hotmail.com,1,3,2,2,0,1,1,0.0,,,14.0,120.0,,1.0,0.0,,0.0,,0.0,1.0,1000.0,nan,Dev_465,,nan,Windows 10,mobile safari 11.0
3006803,0,13106522,6.41,C,2094,170.0,,visa,166.0,credit,204.0,87.0,5.0,nan,yahoo.com,2,0,1,1,0,3,2,45.0,1.0,2.0,14.0,,,,1.0,1.0,,,0.0,0.0,,nan,Dev_255,,Found,nan,chrome 63.0
3006804,0,13107625,8.7,S,2725,490.0,185.0,visa,226.0,debit,441.0,87.0,0.0,hotmail.com,gmail.com,1,0,0,1,3,3,2,180.0,10.0,,0.0,3.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,desktop,Dev_393,,nan,nan,nan
3006805,0,13110750,164.09,W,1900,111.0,150.0,mastercard,126.0,debit,325.0,,,anonymous.com,nan,2,2,1,0,1,4,0,0.0,,,,3.0,5.0,1.0,0.0,0.0,0.0,,0.0,,0.0,mobile,Dev_97,,nan,nan,mobile safari 11.0
3006806,0,13113364,36.54,W,2464,170.0,185.0,visa,226.0,debit,126.0,87.0,,gmail.com,gmail.com,0,1,1,1,1,2,2,5.0,10.0,30.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,Dev_510,,Found,Windows 10,nan
3006807,0,13114444,22.5,W,1643,111.0,150.0,mastercard,166.0,debit,126.0,87.0,0.0,gmail.com,nan,1,3,0,1,3,3,5,5.0,60.0,2.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,desktop,Dev_485,,NotFound,nan,nan
3006808,0,13115233,269.87,W,1138,111.0,150.0,visa,102.0,debit,315.0,87.0,0.0,hotmail.com,yahoo.com,0,0,1,3,1,2,1,45.0,0.0,2.0,0.0,0.0,45.0,1.0,1.0,1.0,,0.0,0.0,0.0,50.0,mobile,Dev_297,,Found,Windows 10,nan
3006809,0,13115972,95.62,W,1786,170.0,150.0,visa,102.0,debit,204.0,,,gmail.com,nan,3,1,0,1,1,1,1,14.0,10.0,,,3.0,5.0,,0.0,,,1.0,0.0,0.0,50.0,desktop,Dev_393,,nan,nan,nan
3006810,0,13118863,174.04,W,1101,,150.0,visa,226.0,debit,441.0,87.0,0.0,protonmail.com,anonymous.com,3,1,1,1,3,5,2,180.0,,2.0,14.0,,300.0,,0.0,0.0,,0.0,0.0,0.0,50.0,mobile,Dev_773,0.0,nan,Windows 10,nan
3006811,0,13118966,55.54,W,1467,111.0,150.0,visa,226.0,credit,325.0,,,hotmail.com,gmail.com,0,2,1,2,1,1,0,45.0,10.0,2.0,,3.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,1000.0,desktop,Dev_80,,nan,nan,safari 11.0
3006812,0,13118991,1271.04,W,1282,170.0,150.0,mastercard,226.0,debit,441.0,87.0,0.0,gmail.com,anonymous.com,2,4,1,1,1,2,0,45.0,200.0,30.0,,,300.0,,1.0,,0.0,0.0,0.0,0.0,0.0,mobile,Dev_838,,nan,nan,chrome 63.0
3006813,0,13122076,34.3,W,2052,170.0,150.0,visa,126.0,debit,204.0,87.0,0.0,hotmail.com,nan,3,3,2,1,2,5,3,5.0,,,,3.0,45.0,1.0,0.0,1.0,0.0,1.0,,0.0,50.0,mobile,Dev_972,,Found,nan,nan
3006814,0,13123336,454.39,W,1017,321.0,,mastercard,126.0,debit,126.0,,0.0,anonymous.com,gmail.com,3,2,0,1,2,4,2,14.0,200.0,,0.0,0.0,45.0,,,,1.0,2.0,0.0,0.0,1000.0,desktop,Dev_171,,nan,nan,nan
3006815,0,13123608,62.33,H,2956,321.0,150.0,visa,166.0,debit,441.0,87.0,,anonymous.com,hotmail.com,0,2,0,0,1,2,1,0.0,60.0,2.0,0.0,3.0,0.0,1.0,,,0.0,1.0,0.0,0.0,50.0,desktop,Dev_858,-10.0,nan,nan,chrome 63.0
3006816,0,13124130,10.81,C,2980,321.0,150.0,mastercard,117.0,debit,299.0,87.0,,yahoo.com,nan,1,2,0,0,1,0,0,14.0,60.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_194,,nan,nan,nan
3006817,0,13129370,113.42,W,1755,111.0,150.0,visa,166.0,debit,299.0,87.0,0.0,yahoo.com,gmail.com,2,3,0,1,2,4,4,45.0,,7.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,mobile,Dev_941,,nan,Windows 10,nan
3006818,0,13133185,94.28,S,1686,321.0,150.0,visa,166.0,debit,315.0,87.0,0.0,anonymous.com,gmail.com,0,1,0,2,4,8,1,1.0,,,14.0,,45.0,1.0,1.0,0.0,,,0.0,0.0,50.0,desktop,Dev_132,,nan,nan,nan
3006819,0,13135589,20.98,W,2531,321.0,150.0,visa,126.0,debit,299.0,87.0,,mail.com,gmail.com,1,3,0,1,0,1,1,,0.0,30.0,,120.0,,,0.0,,0.0,,0.0,0.0,50.0,mobile,Dev_583,,nan,nan,chrome 63.0
3006820,1,13136868,899.0,C,9782,224.0,150.0,visa,166.0,credit,299.0,87.0,120.0,mail.com,protonmail.com,1,3,3,4,0,4,1,0.0,10.0,2.0,0.0,,300.0,,0.0,,0.0,,0.0,0.0,0.0,mobile,FraudRingDe,,nan,nan,nan
3006821,0,13138296,450.0,C,9168,170.0,150.0,visa,166.0,debit,299.0,87.0,,mail.com,nan,3,1,0,2,0,2,1,5.0,200.0,30.0,90.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,mobile,FraudRingDe,,Found,Mac OS X 10_12_6,nan
3006822,0,13145486,699.0,C,9745,490.0,150.0,mastercard,166.0,debit,299.0,87.0,0.0,mail.com,yahoo.com,0,0,2,0,2,1,2,45.0,200.0,0.0,14.0,30.0,,,1.0,1.0,,0.0,,3.0,,mobile,FraudRingDe,,nan,nan,safari 11.0
3006823,0,13152046,4.4,W,2379,170.0,150.0,visa,226.0,debit,204.0,87.0,0.0,hotmail.com,gmail.com,0,2,2,1,0,2,2,0.0,60.0,,90.0,120.0,45.0,,0.0,0.0,,1.0,0.0,1.0,0.0,desktop,Dev_112,-20.0,Found,Windows 10,chrome 63.0
3006824,0,13152517,212.39,W,1432,170.0,185.0,visa,226.0,debit,126.0,87.0,5.0,yahoo.com,mail.com,4,3,2,1,0,2,1,180.0,1.0,0.0,,,0.0,1.0,2.0,0.0,1.0,0.0,0.0,,50.0,nan,Dev_458,,NotFound,nan,nan
3006825,0,13155756,38.71,W,2422,170.0,150.0,visa,226.0,debit,204.0,87.0,120.0,protonmail.com,nan,0,2,0,0,1,1,1,14.0,200.0,30.0,14.0,120.0,300.0,,,1.0,1.0,0.0,0.0,0.0,50.0,mobile,Dev_695,-10.0,nan,nan,nan
3006826,0,13156183,15.41,W,2041,224.0,150.0,visa,102.0,credit,126.0,87.0,5.0,hotmail.com,nan,3,1,0,0,1,5,1,1.0,1.0,,,3.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,250.0,desktop,Dev_450,,nan,Mac OS X 10_12_6,nan
3006827,0,13156649,187.76,W,2573,170.0,150.0,visa,226.0,debit,126.0,87.0,,gmail.com,gmail.com,3,0,2,2,1,5,2,,60.0,30.0,90.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,nan,Dev_471,-20.0,nan,nan,chrome 63.0
3006828,0,13158840,64.98,W,1375,321.0,150.0,visa,166.0,debit,126.0,87.0,,nan,gmail.com,1,0,1,2,1,1,2,45.0,,30.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,nan,Dev_8,-5.0,NotFound,nan,safari 11.0
3006829,0,13159849,254.11,C,2624,490.0,150.0,visa,226.0,debit,299.0,87.0,12.0,nan,yahoo.com,2,1,2,0,0,1,0,45.0,200.0,,1.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,nan,Dev_974,,nan,nan,safari 11.0
3006830,0,13165061,107.96,W,2363,224.0,150.0,visa,,debit,325.0,87.0,0.0,anonymous.com,gmail.com,2,2,1,1,1,3,2,0.0,,7.0,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,desktop,Dev_412,,Found,nan,nan
3006831,0,13165242,66.58,W,2173,224.0,150.0,visa,166.0,credit,,60.0,120.0,gmail.com,mail.com,2,1,1,2,1,3,2,180.0,,0.0,14.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,mobile,Dev_242,,nan,Windows 10,mobile safari 11.0
3006832,0,13166634,56.37,W,2010,490.0,185.0,mastercard,226.0,debit,126.0,87.0,0.0,anonymous.com,nan,0,3,3,3,0,2,1,0.0,10.0,30.0,1.0,120.0,5.0,,0.0,0.0,,2.0,0.0,0.0,50.0,mobile,Dev_915,,nan,nan,nan
3006833,0,13171508,113.41,H,1715,321.0,150.0,visa,166.0,debit,315.0,,5.0,gmail.com,nan,1,3,0,0,0,6,0,1.0,1.0,0.0,90.0,,45.0,1.0,0.0,,0.0,1.0,,3.0,0.0,mobile,Dev_179,,NotFound,Windows 10,nan
3006834,0,13176065,42.31,C,2256,170.0,150.0,visa,126.0,debit,315.0,87.0,0.0,gmail.com,mail.com,1,0,2,0,4,0,1,180.0,10.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,mobile,Dev_314,,nan,nan,nan
3006835,0,13176395,26.11,H,2127,321.0,150.0,mastercard,102.0,credit,299.0,87.0,45.0,gmail.com,nan,1,1,1,0,1,3,0,0.0,10.0,2.0,1.0,0.0,,,1.0,1.0,0.0,2.0,0.0,0.0,50.0,nan,Dev_33,,nan,nan,nan
3006836,0,13177282,130.44,W,2023,321.0,150.0,visa,166.0,debit,325.0,87.0,,gmail.com,protonmail.com,2,2,0,3,2,6,3,0.0,,30.0,,30.0,5.0,,,0.0,1.0,0.0,0.0,0.0,50.0,nan,Dev_824,-10.0,nan,nan,nan
3006837,0,13179158,56.89,W,2979,170.0,150.0,visa,226.0,debit,204.0,87.0,120.0,yahoo.com,nan,1,3,0,2,0,7,1,0.0,1.0,,,0.0,45.0,,,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_587,,nan,iOS 11.1.2,safari 11.0
3006838,0,13179495,69.19,W,2646,170.0,150.0,visa,,debit,204.0,87.0,,gmail.com,gmail.com,0,2,0,1,0,1,1,0.0,,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,50.0,nan,Dev_40,-10.0,nan,nan,nan
3006839,0,13186187,221.03,W,1736,111.0,150.0,mastercard,166.0,debit,299.0,87.0,,gmail.com,gmail.com,1,2,2,3,1,4,4,45.0,60.0,30.0,0.0,,,,0.0,0.0,1.0,,2.0,0.0,50.0,nan,Dev_380,-5.0,nan,iOS 11.1.2,nan
3006840,0,13190973,58.83,W,1220,,150.0,visa,226.0,debit,204.0,87.0,,hotmail.com,nan,1,1,0,0,2,4,1,1.0,200.0,2.0,,0.0,300.0,,1.0,0.0,,0.0,0.0,1.0,1000.0,mobile,Dev_762,-10.0,nan,iOS 11.1.2,nan
3006841,0,13191328,67.8,S,2985,111.0,185.0,visa,226.0,debit,299.0,87.0,0.0,yahoo.com,gmail.com,3,1,2,1,1,3,1,0.0,,,90.0,,5.0,,0.0,0.0,0.0,,0.0,0.0,250.0,nan,Dev_474,,nan,Android 7.0,nan
3006842,0,13191579,34.48,W,2049,111.0,150.0,visa,166.0,debit,126.0,60.0,120.0,gmail.com,protonmail.com,5,1,0,3,0,3,0,5.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,250.0,desktop,Dev_233,,nan,nan,nan
3006843,0,13191752,107.11,R,2087,224.0,185.0,visa,117.0,debit,204.0,87.0,0.0,yahoo.com,gmail.com,0,0,2,1,0,2,0,5.0,200.0,30.0,1.0,0.0,45.0,,0.0,0.0,1.0,0.0,2.0,,250.0,nan,Dev_246,,nan,nan,nan
3006844,0,13196421,97.98,W,1253,490.0,150.0,mastercard,226.0,debit,126.0,87.0,5.0,anonymous.com,nan,4,1,1,2,3,0,1,,200.0,7.0,90.0,,5.0,1.0,0.0,0.0,,,0.0,0.0,50.0,desktop,Dev_557,,nan,iOS 11.1.2,nan
3006845,0,13196839,179.62,R,2272,170.0,150.0,visa,166.0,debit,126.0,87.0,5.0,gmail.com,hotmail.com,0,0,2,3,1,1,0,180.0,60.0,,1.0,,,,0.0,,0.0,1.0,0.0,0.0,0.0,nan,Dev_506,,nan,nan,nan
3006846,0,13197885,35.27,W,1735,321.0,150.0,visa,226.0,credit,204.0,87.0,45.0,protonmail.com,nan,2,2,1,4,2,2,1,0.0,1.0,,14.0,,,,0.0,0.0,,,0.0,0.0,50.0,nan,Dev_574,-5.0,nan,nan,nan
3006847,0,13199043,40.3,R,1825,321.0,150.0,visa,226.0,debit,315.0,87.0,45.0,yahoo.com,nan,1,0,0,2,1,2,5,45.0,1.0,,0.0,30.0,300.0,,0.0,1.0,0.0,,1.0,0.0,0.0,nan,Dev_825,,Found,nan,nan
3006848,0,13200819,159.39,W,2154,321.0,150.0,discover,102.0,credit,126.0,87.0,,yahoo.com,gmail.com,6,3,4,3,2,2,2,45.0,60.0,0.0,1.0,30.0,0.0,,0.0,0.0,,0.0,0.0,,1000.0,nan,Dev_727,,nan,Android 7.0,mobile safari 11.0
3006849,0,13200963,88.01,R,1029,490.0,150.0,mastercard,117.0,debit,,87.0,12.0,gmail.com,anonymous.com,1,2,0,1,1,1,1,5.0,,30.0,0.0,30.0,,,1.0,,0.0,1.0,0.0,,0.0,nan,Dev_946,,nan,Windows 10,nan
3006850,0,13201462,24.61,W,1786,111.0,150.0,visa,126.0,debit,204.0,60.0,0.0,hotmail.com,nan,0,1,0,0,1,4,2,5.0,0.0,,,120.0,5.0,,2.0,0.0,,2.0,0.0,0.0,0.0,mobile,Dev_49,-20.0,nan,nan,nan
3006851,0,13206673,280.68,W,1009,555.0,150.0,discover,126.0,credit,126.0,87.0,12.0,gmail.com,mail.com,3,0,2,2,1,3,1,0.0,,,1.0,3.0,,,0.0,,,1.0,0.0,0.0,50.0,nan,Dev_764,,nan,nan,chrome 63.0
3006852,0,13211320,10.3,W,2112,490.0,150.0,visa,226.0,debit,126.0,87.0,,anonymous.com,hotmail.com,1,2,1,0,1,2,1,45.0,0.0,2.0,14.0,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,nan,Dev_525,,nan,nan,nan
3006853,0,13214274,158.02,W,1429,555.0,150.0,american express,166.0,debit,315.0,87.0,,gmail.com,gmail.com,1,1,0,1,0,1,4,180.0,200.0,0.0,1.0,30.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,50.0,nan,Dev_163,-5.0,nan,nan,chrome 63.0
3006854,0,13214312,16.58,W,2170,490.0,150.0,visa,102.0,debit,315.0,87.0,0.0,yahoo.com,protonmail.com,0,1,0,0,3,2,2,5.0,,,,3.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,desktop,Dev_64,,nan,nan,nan
3006855,0,13215081,530.79,S,2150,490.0,150.0,american express,166.0,debit,441.0,87.0,,gmail.com,nan,0,0,0,2,2,2,0,,0.0,,,3.0,45.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,mobile,Dev_326,,Found,iOS 11.1.2,ie 11.0
3006856,0,13217003,12.19,W,1697,170.0,185.0,visa,166.0,debit,126.0,87.0,5.0,gmail.com,nan,3,1,0,1,2,1,1,1.0,1.0,0.0,,3.0,300.0,,0.0,2.0,0.0,,0.0,0.0,0.0,nan,Dev_135,,nan,nan,nan
3006857,0,13217628,236.86,C,1123,170.0,150.0,mastercard,126.0,debit,299.0,87.0,120.0,yahoo.com,nan,1,1,2,1,0,2,0,1.0,1.0,,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,nan,Dev_796,,nan,Windows 10,nan
3006858,0,13222300,60.96,W,2642,170.0,150.0,mastercard,102.0,debit,441.0,87.0,0.0,gmail.com,yahoo.com,0,2,0,0,2,2,2,45.0,10.0,,1.0,,300.0,,0.0,0.0,,1.0,0.0,0.0,1000.0,desktop,Dev_149,,nan,iOS 11.1.2,chrome 63.0
3006859,0,13224253,44.56,W,2364,111.0,185.0,mastercard,166.0,debit,325.0,87.0,,gmail.com,nan,0,4,2,0,0,5,0,1.0,10.0,,90.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,nan,Trident/7.0,,NotFound,Android 7.0,ie 11.0
3006860,0,13224398,81.77,W,2541,321.0,150.0,mastercard,166.0,debit,204.0,87.0,,yahoo.com,protonmail.com,1,1,1,2,0,2,1,,,30.0,,,5.0,1.0,1.0,1.0,0.0,,0.0,0.0,1000.0,mobile,Dev_635,,nan,nan,nan
3006861,0,13229057,133.63,H,1050,111.0,,visa,226.0,debit,441.0,87.0,5.0,hotmail.com,protonmail.com,1,0,1,2,2,1,1,14.0,10.0,0.0,90.0,,300.0,,0.0,0.0,0.0,0.0,0.0,,0.0,nan,Dev_523,,nan,nan,nan
3006862,0,13235208,24.66,W,1397,111.0,150.0,visa,226.0,credit,315.0,87.0,,gmail.com,nan,2,1,0,1,1,3,3,1.0,60.0,7.0,14.0,120.0,,,1.0,,0.0,1.0,,0.0,250.0,nan,Dev_986,,NotFound,Mac OS X 10_12_6,nan
3006863,0,13235365,27.18,W,1313,321.0,150.0,visa,166.0,debit,204.0,60.0,5.0,mail.com,gmail.com,2,0,1,1,1,0,0,14.0,10.0,2.0,,,,,0.0,0.0,,0.0,0.0,0.0,1000.0,mobile,Dev_860,0.0,nan,nan,nan
3006864,0,13236842,136.26,W,1647,555.0,150.0,visa,166.0,debit,126.0,87.0,5.0,gmail.com,nan,2,1,1,1,1,2,0,0.0,,,,,300.0,,0.0,0.0,0.0,1.0,1.0,3.0,,nan,Dev_569,,NotFound,nan,chrome 63.0
3006865,0,13237544,10.2,W,1513,321.0,150.0,visa,166.0,credit,299.0,87.0,12.0,yahoo.com,nan,3,1,1,1,1,2,1,5.0,60.0,,14.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,mobile,Dev_368,,nan,nan,nan
3006866,0,13238513,35.07,W,1501,490.0,150.0,visa,126.0,debit,325.0,,,gmail.com,nan,0,0,1,1,0,2,1,5.0,1.0,30.0,0.0,,300.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,250.0,mobile,Dev_774,,nan,nan,nan
3006867,0,13238897,1890.8,W,1529,224.0,150.0,visa,126.0,debit,204.0,,0.0,gmail.com,gmail.com,0,4,0,5,1,4,2,45.0,,,0.0,3.0,,,1.0,1.0,,,0.0,1.0,250.0,nan,Dev_985,,nan,iOS 11.1.2,chrome 63.0
3006868,0,13240574,22.99,W,2784,490.0,150.0,visa,102.0,debit,126.0,,,protonmail.com,hotmail.com,2,2,1,0,0,3,1,0.0,,0.0,1.0,3.0,5.0,1.0,1.0,0.0,,0.0,2.0,,0.0,desktop,Dev_669,,nan,Mac OS X 10_12_6,nan
3006869,0,13246735,235.71,W,1696,224.0,150.0,mastercard,102.0,credit,126.0,87.0,120.0,nan,yahoo.com,0,1,0,1,0,2,1,0.0,1.0,,1.0,30.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,nan,Dev_529,0.0,nan,Android 7.0,nan
3006870,0,13248094,35.0,H,1733,,150.0,mastercard,117.0,debit,441.0,87.0,0.0,nan,nan,2,2,0,2,0,2,2,0.0,,2.0,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,nan,Dev_498,,nan,Windows 10,nan
3006871,0,13248262,116.74,W,2763,111.0,150.0,visa,166.0,debit,126.0,,45.0,anonymous.com,yahoo.com,1,3,0,2,1,5,2,5.0,,2.0,,0.0,5.0,,0.0,0.0,,0.0,0.0,0.0,250.0,nan,Dev_255,-5.0,nan,Windows 10,ie 11.0
3006872,0,13250142,136.97,H,1859,490.0,150.0,mastercard,126.0,debit,315.0,87.0,12.0,gmail.com,yahoo.com,3,3,0,1,1,2,1,0.0,1.0,0.0,14.0,3.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile,Dev_586,,NotFound,Mac OS X 10_12_6,nan
3006873,0,13250950,230.87,W,1418,321.0,150.0,mastercard,117.0,debit,325.0,87.0,,gmail.com,nan,2,1,1,1,1,3,2,,,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_692,,nan,nan,nan
3006874,0,13254716,53.5,W,1193,224.0,150.0,visa,166.0,debit,325.0,,,gmail.com,yahoo.com,0,1,0,3,1,2,1,1.0,,2.0,90.0,3.0,0.0,,0.0,1.0,,,0.0,0.0,50.0,mobile,Dev_101,,NotFound,nan,safari 11.0
3006875,0,13255824,594.53,W,1311,321.0,150.0,visa,226.0,debit,315.0,87.0,5.0,gmail.com,hotmail.com,1,2,1,2,1,4,3,5.0,10.0,,0.0,30.0,5.0,,0.0,0.0,0.0,0.0,,0.0,1000.0,desktop,Dev_73,,Found,nan,nan
3006876,0,13256240,34.87,W,1995,490.0,150.0,visa,102.0,debit,315.0,60.0,,anonymous.com,gmail.com,0,2,0,2,1,2,1,1.0,0.0,0.0,,120.0,,,,2.0,,,0.0,0.0,0.0,mobile,Dev_377,,Found,nan,nan
3006877,0,13256652,86.28,W,1721,490.0,150.0,visa,226.0,debit,299.0,87.0,0.0,yahoo.com,yahoo.com,1,0,1,0,0,0,0,5.0,1.0,2.0,,120.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,desktop,Dev_474,,nan,Windows 10,safari 11.0
3006878,0,13259498,87.34,W,2322,111.0,150.0,visa,166.0,debit,299.0,87.0,0.0,hotmail.com,nan,0,1,1,1,2,0,1,180.0,,0.0,14.0,30.0,300.0,,0.0,0.0,,0.0,0.0,0.0,250.0,desktop,Dev_287,,nan,Windows 10,nan
3006879,0,13260098,19.41,W,2352,111.0,150.0,visa,166.0,debit,126.0,87.0,,yahoo.com,protonmail.com,1,2,1,2,1,1,0,45.0,200.0,0.0,14.0,,,,0.0,1.0,0.0,,0.0,0.0,50.0,nan,Dev_277,-5.0,Found,nan,nan
3006880,1,13262931,450.0,C,9924,111.0,150.0,visa,,credit,441.0,87.0,,mail.com,gmail.com,2,2,0,2,5,0,1,1.0,,2.0,,3.0,45.0,,0.0,1.0,0.0,1.0,0.0,0.0,50.0,mobile,FraudRingDe,,NotFound,nan,nan
3006881,0,13263379,899.0,C,9936,111.0,150.0,visa,102.0,credit,441.0,87.0,45.0,mail.com,nan,2,2,2,2,0,2,2,,,7.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile,FraudRingDe,,Found,nan,nan
3006882,0,13264133,41.46,W,1116,170.0,150.0,visa,166.0,debit,299.0,,0.0,hotmail.com,yahoo.com,2,2,1,0,0,2,0,0.0,10.0,0.0,14.0,120.0,300.0,,,0.0,,0.0,0.0,0.0,250.0,mobile,Dev_741,,NotFound,nan,mobile safari 11.0
3006883,0,13265350,977.52,H,1263,321.0,150.0,mastercard,117.0,credit,325.0,87.0,5.0,mail.com,nan,3,0,0,2,0,5,2,5.0,60.0,30.0,,3.0,,,1.0,0.0,0.0,0.0,0.0,0.0,50.0,nan,Dev_876,,NotFound,nan,mobile safari 11.0
3006884,0,13270925,26.51,C,2540,224.0,185.0,visa,126.0,debit,299.0,87.0,120.0,gmail.com,nan,0,2,1,1,2,0,0,5.0,,7.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,nan,Dev_119,-10.0,nan,iOS 11.1.2,nan
3006885,0,13276143,244.05,W,2804,321.0,150.0,mastercard,117.0,debit,299.0,87.0,,gmail.com,gmail.com,0,3,0,3,1,2,2,,0.0,,1.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,mobile,Dev_40,,nan,nan,nan
3006886,0,13276593,171.08,H,2542,224.0,150.0,visa,226.0,debit,441.0,87.0,,nan,nan,2,2,2,3,2,3,1,5.0,,,0.0,120.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile,Dev_781,0.0,Found,nan,nan
3006887,0,13277455,65.68,R,1020,224.0,150.0,visa,166.0,credit,315.0,87.0,,nan,gmail.com,0,2,0,0,2,1,1,5.0,1.0,2.0,,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,desktop,Dev_651,,NotFound,nan,nan
3006888,0,13277769,25.75,W,1476,111.0,150.0,mastercard,,credit,126.0,87.0,0.0,anonymous.com,hotmail.com,0,3,0,0,3,2,0,14.0,,,1.0,,,,0.0,0.0,,0.0,1.0,0.0,50.0,nan,Dev_54,,nan,nan,nan
